,log2FoldChange,pvalue,padj
Dapma7bEVm001999,0.144734803,0.838510699,0.998544574
Dapma7bEVm002000,0.184825483,0.189098868,0.974268556
Dapma7bEVm002001,-0.039822253,0.850528596,0.998544574
Dapma7bEVm002002,0.596502422,0.301426177,0.997835001
Dapma7bEVm002004,0.282234948,0.49339371,0.997835001
Dapma7bEVm002005,0.005253785,0.97450231,0.998544574
Dapma7bEVm002006,-1.513443623,0.245876288,0.997835001
Dapma7bEVm002007,-0.316090305,0.251181078,0.997835001
Dapma7bEVm002008,0.104076326,0.773383882,0.998544574
Dapma7bEVm002009,-0.016563545,0.94258452,0.998544574
Dapma7bEVm002010,-0.684962683,0.331260964,0.997835001
Dapma7bEVm002011,0.183928641,0.361457118,0.997835001
Dapma7bEVm002012,0.298052826,0.629391614,0.997835001
Dapma7bEVm002013,-0.031025809,0.898495549,0.998544574
Dapma7bEVm002015,-0.018262318,0.957767404,0.998544574
Dapma7bEVm002016,0.054033608,0.857091183,0.998544574
Dapma7bEVm002017,0.215559048,0.47176637,0.997835001
Dapma7bEVm002018,-0.18855815,0.378399222,0.997835001
Dapma7bEVm002019,-0.278714167,0.272834512,0.997835001
Dapma7bEVm002020,0.447519629,0.218671723,0.993902406
Dapma7bEVm002022,1.057779195,0.107850901,0.914141657
Dapma7bEVm002023,0.57547777,0.104297578,0.902087462
Dapma7bEVm002024,0.283124511,0.780429496,0.998544574
Dapma7bEVm002025,-0.051411763,0.95278121,0.998544574
Dapma7bEVm002026,0.070353033,0.645534888,0.997835001
Dapma7bEVm002027,0.054162218,0.646741667,0.997835001
Dapma7bEVm002028,-0.475105821,0.674001619,0.998544574
Dapma7bEVm002029,1.000990333,0.321475696,0.997835001
Dapma7bEVm002030,0.160976619,0.418642128,0.997835001
Dapma7bEVm002031,0.770910146,0.488895568,0.997835001
Dapma7bEVm002032,0.181389397,0.215949363,0.991607831
Dapma7bEVm002033,-0.36316536,0.619509803,0.997835001
Dapma7bEVm002034,2.022455398,0.089278906,0.873475793
Dapma7bEVm002035,0.092991453,0.445843947,0.997835001
Dapma7bEVm002036,0.88176192,0.244121037,0.997835001
Dapma7bEVm002037,0.325430844,0.489708225,0.997835001
Dapma7bEVm002038,1.980589602,7.09E-11,8.47E-08
Dapma7bEVm002039,0.414415668,0.146482895,0.945435905
Dapma7bEVm002040,0.458865155,0.11550445,0.920947209
Dapma7bEVm002041,0.610338227,0.039806408,0.728460803
Dapma7bEVm002042,-0.468122454,0.316666601,0.997835001
Dapma7bEVm002043,0.04443802,0.814926679,0.998544574
Dapma7bEVm002044,-1.686974554,0.211728862,0.99129443
Dapma7bEVm002045,-0.556063921,0.374214136,0.997835001
Dapma7bEVm002046,0.197086319,0.855587103,0.998544574
Dapma7bEVm002047,-0.149240557,0.547371606,0.997835001
Dapma7bEVm002048,0.041556798,0.891705339,0.998544574
Dapma7bEVm002049,-0.053782378,0.914552923,0.998544574
Dapma7bEVm002050,-0.139778377,0.837347014,0.998544574
Dapma7bEVm002051,0.332543586,0.303251897,0.997835001
Dapma7bEVm002052,-0.514487249,0.395291806,0.997835001
Dapma7bEVm002053,-0.375022285,0.282283626,0.997835001
Dapma7bEVm002054,-0.343150271,0.305341456,0.997835001
Dapma7bEVm002057,-0.078843359,0.846288748,0.998544574
Dapma7bEVm002058,0.182455617,0.597774449,0.997835001
Dapma7bEVm002059,0.71245647,0.000198409,0.041191411
Dapma7bEVm002060,1.999806288,0.015666261,0.518289126
Dapma7bEVm002061,-0.697745854,0.498441374,0.997835001
Dapma7bEVm002062,-0.22345779,0.39610604,0.997835001
Dapma7bEVm002063,1.955919443,0.012569892,0.490513705
Dapma7bEVm002064,0.474546542,0.438860958,0.997835001
Dapma7bEVm002065,1.338542191,0.197809702,0.984876052
Dapma7bEVm002066,1.744584995,0.138273213,0.942348685
Dapma7bEVm002067,-0.060373424,0.928722237,0.998544574
Dapma7bEVm002068,0.368690059,0.225676602,0.997835001
Dapma7bEVm002070,0.179227056,0.458291661,0.997835001
Dapma7bEVm002071,0.081667615,0.839802574,0.998544574
Dapma7bEVm002072,0.23642346,0.427252179,0.997835001
Dapma7bEVm002073,1.423045265,0.168553569,0.958527144
Dapma7bEVm002074,1.70160434,0.235117935,0.997835001
Dapma7bEVm002075,-0.094072567,0.817857482,0.998544574
Dapma7bEVm002076,0.888913244,0.537327309,0.997835001
Dapma7bEVm002077,0.568653224,0.064876882,0.825013886
Dapma7bEVm002078,0.164132436,0.474512966,0.997835001
Dapma7bEVm002080,-0.018251269,0.97535737,0.998544574
Dapma7bEVm002081,-0.049803792,0.830133367,0.998544574
Dapma7bEVm002082,-1.10559521,0.027935655,0.634196919
Dapma7bEVm002083,0.226975407,0.096858897,0.89113918
Dapma7bEVm002084,-0.300237333,0.38254678,0.997835001
Dapma7bEVm002085,-0.500988983,0.082028031,0.861592708
Dapma7bEVm002086,-0.227175969,0.286257592,0.997835001
Dapma7bEVm002087,-0.332188228,0.131706834,0.933200618
Dapma7bEVm002088,-0.33934297,0.150953559,0.945673822
Dapma7bEVm002089,-0.219556192,0.485148021,0.997835001
Dapma7bEVm002090,0.686409251,0.402106627,0.997835001
Dapma7bEVm002091,-0.120210077,0.53688528,0.997835001
Dapma7bEVm002092,-0.026982964,0.940688493,0.998544574
Dapma7bEVm002093,-0.589065804,0.032415418,0.662978806
Dapma7bEVm002094,-0.289105961,0.285219132,0.997835001
Dapma7bEVm002095,-0.188163817,0.574072644,0.997835001
Dapma7bEVm002096,-0.565590049,0.146872657,0.945435905
Dapma7bEVm002097,-0.607345919,0.339228432,0.997835001
Dapma7bEVm002098,-0.519569545,0.309222384,0.997835001
Dapma7bEVm002099,-0.462929125,0.131407018,0.933200618
Dapma7bEVm002100,-0.439086202,0.03056787,0.647758482
Dapma7bEVm002101,-0.448579063,0.050760126,0.764743966
Dapma7bEVm002102,0.016324735,0.940829134,0.998544574
Dapma7bEVm002103,-0.250938836,0.200528568,0.985444851
Dapma7bEVm002104,-0.427390846,0.118092867,0.922766393
Dapma7bEVm002105,-0.127770491,0.630414569,0.997835001
Dapma7bEVm002106,-0.094862159,0.693191168,0.998544574
Dapma7bEVm002107,-0.23755984,0.465190465,0.997835001
Dapma7bEVm002108,-0.223314654,0.344191518,0.997835001
Dapma7bEVm002109,-0.616717035,0.311779876,0.997835001
Dapma7bEVm002110,0.15777455,0.841208959,0.998544574
Dapma7bEVm002111,-0.518279356,0.180760798,0.970982937
Dapma7bEVm002112,-0.542713568,0.050362159,0.764210513
Dapma7bEVm002113,-0.502077365,0.045825667,0.745266185
Dapma7bEVm002114,-0.082587948,0.755305026,0.998544574
Dapma7bEVm002115,-0.263024055,0.099666041,0.896061084
Dapma7bEVm002116,-0.367723143,0.200924885,0.986281518
Dapma7bEVm002117,-0.281657747,0.135955639,0.939077089
Dapma7bEVm002118,-0.248040783,0.32454409,0.997835001
Dapma7bEVm002119,0.212468565,0.47648366,0.997835001
Dapma7bEVm002120,0.316051644,0.319576874,0.997835001
Dapma7bEVm002121,0.110557886,0.526771353,0.997835001
Dapma7bEVm002122,0.095856796,0.808447475,0.998544574
Dapma7bEVm002123,-0.297393988,0.044358372,0.739736524
Dapma7bEVm002124,-0.167262755,0.634314781,0.997835001
Dapma7bEVm002125,-0.110221662,0.562377467,0.997835001
Dapma7bEVm002126,-0.308292495,0.077468959,0.852452839
Dapma7bEVm002127,-0.46047091,0.016234418,0.527342502
Dapma7bEVm002128,-0.243610671,0.063452229,0.819615126
Dapma7bEVm002129,-0.326057268,0.428836894,0.997835001
Dapma7bEVm002130,-0.244935438,0.540886208,0.997835001
Dapma7bEVm002131,-0.128000824,0.483401177,0.997835001
Dapma7bEVm002132,-0.136670359,0.598136503,0.997835001
Dapma7bEVm002133,0.10043987,0.418586129,0.997835001
Dapma7bEVm002134,-0.144002571,0.576179631,0.997835001
Dapma7bEVm002135,-0.105667627,0.839142069,0.998544574
Dapma7bEVm002136,-0.591097134,0.642449989,0.997835001
Dapma7bEVm002137,0.121514745,0.60147097,0.997835001
Dapma7bEVm002138,0.05599758,0.714019745,0.998544574
Dapma7bEVm002139,-0.151130086,0.774370414,0.998544574
Dapma7bEVm002140,0.0506861,0.880685535,0.998544574
Dapma7bEVm002141,-0.292649576,0.249407732,0.997835001
Dapma7bEVm002142,0.138121198,0.642745558,0.997835001
Dapma7bEVm002143,-0.080746018,0.661624546,0.998387735
Dapma7bEVm002144,0.416400575,0.262646442,0.997835001
Dapma7bEVm002145,0.062209236,0.7522699,0.998544574
Dapma7bEVm002146,-0.520940952,0.160763773,0.956380318
Dapma7bEVm002147,-0.068489096,0.847016945,0.998544574
Dapma7bEVm002148,0.833394234,0.32689312,0.997835001
Dapma7bEVm002149,-0.079626516,0.885928571,0.998544574
Dapma7bEVm002150,-0.113861969,0.703413447,0.998544574
Dapma7bEVm002151,0.052491342,0.863205361,0.998544574
Dapma7bEVm002152,-0.04081377,0.874400269,0.998544574
Dapma7bEVm002153,-0.145919354,0.403677275,0.997835001
Dapma7bEVm002154,-0.095006536,0.756467732,0.998544574
Dapma7bEVm002155,-0.144112862,0.661746381,0.998387735
Dapma7bEVm002156,0.045175773,0.878859576,0.998544574
Dapma7bEVm002157,0.302053357,0.588425557,0.997835001
Dapma7bEVm002158,0.816552033,0.027538005,0.629157768
Dapma7bEVm002159,-0.223653314,0.122244536,0.927026456
Dapma7bEVm002160,-0.282952378,0.273287726,0.997835001
Dapma7bEVm002161,0.052739343,0.863803428,0.998544574
Dapma7bEVm002162,0.196676153,0.810990143,0.998544574
Dapma7bEVm002163,0.031561516,0.854776949,0.998544574
Dapma7bEVm002164,-0.061336257,0.881532885,0.998544574
Dapma7bEVm002165,-0.216076578,0.51094589,0.997835001
Dapma7bEVm002166,-1.382466565,0.152410625,0.947194016
Dapma7bEVm002167,-0.207713284,0.488796605,0.997835001
Dapma7bEVm002168,-0.165222155,0.467877262,0.997835001
Dapma7bEVm002169,0.201203515,0.705633356,0.998544574
Dapma7bEVm002170,-0.459439512,0.232969119,0.997835001
Dapma7bEVm002171,-0.168340342,0.572293087,0.997835001
Dapma7bEVm002172,-0.331024322,0.248839178,0.997835001
Dapma7bEVm002173,-0.048659631,0.8660706,0.998544574
Dapma7bEVm002174,0.023367933,0.957569932,0.998544574
Dapma7bEVm002175,-0.06321654,0.886548378,0.998544574
Dapma7bEVm002176,-0.083605074,0.681315182,0.998544574
Dapma7bEVm002177,-0.26760704,0.294547992,0.997835001
Dapma7bEVm002178,-0.331260683,0.389745992,0.997835001
Dapma7bEVm002179,-0.307835422,0.198556512,0.984876052
Dapma7bEVm002180,0.017765814,0.938168861,0.998544574
Dapma7bEVm002181,-0.092996707,0.377793432,0.997835001
Dapma7bEVm002182,0.172517323,0.376447196,0.997835001
Dapma7bEVm002183,-0.111278901,0.604547073,0.997835001
Dapma7bEVm002184,-0.190026037,0.423838962,0.997835001
Dapma7bEVm002185,0.317565068,0.310767262,0.997835001
Dapma7bEVm002186,-0.586967428,0.169211977,0.95998478
Dapma7bEVm002187,0.168584404,0.499489286,0.997835001
Dapma7bEVm002188,0.220028766,0.561929082,0.997835001
Dapma7bEVm002189,-0.239407931,0.774801058,0.998544574
Dapma7bEVm002190,-0.230518587,0.092256091,0.876418925
Dapma7bEVm002191,0.207027657,0.717872912,0.998544574
Dapma7bEVm002192,0.153658461,0.318615911,0.997835001
Dapma7bEVm002193,0.340332422,0.308081528,0.997835001
Dapma7bEVm002194,-0.044380728,0.900595152,0.998544574
Dapma7bEVm002195,-0.10757618,0.726468771,0.998544574
Dapma7bEVm002196,0.046075261,0.777487674,0.998544574
Dapma7bEVm002197,-0.210446741,0.520508376,0.997835001
Dapma7bEVm002198,0.122891051,0.477415716,0.997835001
Dapma7bEVm002199,0.638740122,0.032513506,0.662978806
Dapma7bEVm002200,0.436943801,0.113863214,0.919960825
Dapma7bEVm002201,0.186354962,0.601335948,0.997835001
Dapma7bEVm002202,-0.281062543,0.402093173,0.997835001
Dapma7bEVm002203,0.27281469,0.343969491,0.997835001
Dapma7bEVm002204,-0.094982823,0.625237812,0.997835001
Dapma7bEVm002205,-0.225884373,0.511329576,0.997835001
Dapma7bEVm002206,0.092917871,0.688593325,0.998544574
Dapma7bEVm002207,0.285799606,0.240784481,0.997835001
Dapma7bEVm002208,-0.210833463,0.418626206,0.997835001
Dapma7bEVm002209,0.070070943,0.476904639,0.997835001
Dapma7bEVm002210,-0.342030265,0.140922122,0.942348685
Dapma7bEVm002211,0.271506831,0.110715262,0.914141657
Dapma7bEVm002212,-0.824650413,0.015500535,0.518289126
Dapma7bEVm002213,0.165843039,0.594178253,0.997835001
Dapma7bEVm002214,0.496384006,0.065121709,0.825013886
Dapma7bEVm002215,0.19063341,0.835670698,0.998544574
Dapma7bEVm002216,-0.026245708,0.989126591,0.9993904
Dapma7bEVm002217,-0.060239234,0.78985464,0.998544574
Dapma7bEVm002218,0.003659695,0.99294156,0.9993904
Dapma7bEVm002219,0.075148192,0.694704521,0.998544574
Dapma7bEVm002220,-0.136267589,0.677101873,0.998544574
Dapma7bEVm002221,0.084027325,0.735672511,0.998544574
Dapma7bEVm002222,0.123102952,0.648481427,0.997835001
Dapma7bEVm002223,0.227972247,0.185053945,0.973746671
Dapma7bEVm002224,-0.066998092,0.731033077,0.998544574
Dapma7bEVm002225,-0.40199422,0.290703861,0.997835001
Dapma7bEVm002226,-0.426774211,0.465791632,0.997835001
Dapma7bEVm002227,-0.227895587,NA,NA
Dapma7bEVm002228,0.086200793,0.819631662,0.998544574
Dapma7bEVm002229,0.172886033,0.486158257,0.997835001
Dapma7bEVm002230,-0.001191186,0.997100315,0.999861404
Dapma7bEVm002231,-0.552696044,0.668395122,0.998544574
Dapma7bEVm002232,-0.58842879,0.350680622,0.997835001
Dapma7bEVm002233,-0.443120285,0.07785976,0.853975941
Dapma7bEVm002234,0.349460496,0.125392597,0.932416467
Dapma7bEVm002235,-0.161476898,0.503415088,0.997835001
Dapma7bEVm002236,0.000994631,0.996670792,0.999811561
Dapma7bEVm002237,-0.097392996,0.532877154,0.997835001
Dapma7bEVm002238,0.026134034,0.901534577,0.998544574
Dapma7bEVm002239,-0.13646106,0.62222731,0.997835001
Dapma7bEVm002240,0.099748264,0.818346645,0.998544574
Dapma7bEVm002241,-0.170247001,0.380444122,0.997835001
Dapma7bEVm002242,-0.871720443,0.007002646,0.39806708
Dapma7bEVm002243,-0.922737522,0.359595535,0.997835001
Dapma7bEVm002244,-0.399106386,0.093050013,0.879043634
Dapma7bEVm002245,-0.139795158,0.554929991,0.997835001
Dapma7bEVm002246,0.148854917,0.681392113,0.998544574
Dapma7bEVm002247,0.135251578,0.764321615,0.998544574
Dapma7bEVm002248,0.372285058,0.2959212,0.997835001
Dapma7bEVm002249,0.644575644,0.307475083,0.997835001
Dapma7bEVm002250,0.159410584,0.720627943,0.998544574
Dapma7bEVm002251,-0.238477854,0.450267719,0.997835001
Dapma7bEVm002252,0.09093972,0.663377498,0.998387735
Dapma7bEVm002253,0.54875399,0.399068605,0.997835001
Dapma7bEVm002254,-0.60891784,0.363733835,0.997835001
Dapma7bEVm002255,-0.401054584,0.225162503,0.997835001
Dapma7bEVm002256,-0.121578774,0.636349745,0.997835001
Dapma7bEVm002257,0.161944064,0.446341166,0.997835001
Dapma7bEVm002258,1.681182384,0.125591657,0.932416467
Dapma7bEVm002259,-0.24552668,0.756554575,0.998544574
Dapma7bEVm002260,-0.348648806,0.670676074,0.998544574
Dapma7bEVm002261,-0.531442077,0.054969578,0.79020757
Dapma7bEVm002262,-0.244772726,0.477076261,0.997835001
Dapma7bEVm002263,-0.134444036,0.742289325,0.998544574
Dapma7bEVm002264,-0.077946257,0.770207712,0.998544574
Dapma7bEVm002265,0.10584234,0.637980445,0.997835001
Dapma7bEVm002266,0.257031578,0.28224468,0.997835001
Dapma7bEVm002267,0.455347407,0.116106852,0.920947209
Dapma7bEVm002268,0.756668895,0.262336394,0.997835001
Dapma7bEVm002269,0.45383924,0.008770169,0.439275085
Dapma7bEVm002270,-0.02102848,0.945854841,0.998544574
Dapma7bEVm002271,-0.323403415,0.037567512,0.711264741
Dapma7bEVm002272,0.365720711,0.348391403,0.997835001
Dapma7bEVm002273,-1.710131452,0.140765658,0.942348685
Dapma7bEVm002274,0.831224638,0.000540337,0.086003703
Dapma7bEVm002275,-0.084178907,0.616540607,0.997835001
Dapma7bEVm002276,-0.106246724,0.873487304,0.998544574
Dapma7bEVm002277,-0.449501417,0.311776473,0.997835001
Dapma7bEVm002278,0.212036224,0.302170927,0.997835001
Dapma7bEVm002279,0.122457333,0.536090153,0.997835001
Dapma7bEVm002280,0.328792679,0.354080572,0.997835001
Dapma7bEVm002281,-0.338637736,0.280437524,0.997835001
Dapma7bEVm002282,-0.250681757,0.606723053,0.997835001
Dapma7bEVm002283,0.243758284,0.085711421,0.873293134
Dapma7bEVm002284,-0.114089151,0.431802238,0.997835001
Dapma7bEVm002285,1.251327765,0.231452678,0.997835001
Dapma7bEVm002286,0.270968695,0.482365264,0.997835001
Dapma7bEVm002287,-0.20402775,0.201977933,0.986281518
Dapma7bEVm002288,-0.065399339,0.898354709,0.998544574
Dapma7bEVm002289,-0.018729912,0.891647277,0.998544574
Dapma7bEVm002290,0.634872075,0.259783684,0.997835001
Dapma7bEVm002291,-0.099071583,0.624928016,0.997835001
Dapma7bEVm002292,0.123004898,0.769296667,0.998544574
Dapma7bEVm002293,0.108356862,0.727612439,0.998544574
Dapma7bEVm002294,0.041682801,0.832698207,0.998544574
Dapma7bEVm002295,-0.403821904,0.328800831,0.997835001
Dapma7bEVm002296,0.203030326,0.695044296,0.998544574
Dapma7bEVm002297,0.044987893,0.860995503,0.998544574
Dapma7bEVm002298,0.143516639,0.720523402,0.998544574
Dapma7bEVm002299,0.215855235,0.468007289,0.997835001
Dapma7bEVm002300,-0.311543651,0.758216884,0.998544574
Dapma7bEVm002301,0.433169532,0.422262137,0.997835001
Dapma7bEVm002302,0.141609267,0.753925148,0.998544574
Dapma7bEVm002303,0.068527575,0.761375828,0.998544574
Dapma7bEVm002304,-0.109789172,0.646127337,0.997835001
Dapma7bEVm002305,0.090763052,0.694017472,0.998544574
Dapma7bEVm002306,-0.164437879,0.531024741,0.997835001
Dapma7bEVm002307,0.464160807,0.157700634,0.953704318
Dapma7bEVm002308,0.372745867,0.460564758,0.997835001
Dapma7bEVm002309,0.368148808,0.123839707,0.93071155
Dapma7bEVm002310,-0.233561152,0.260393337,0.997835001
Dapma7bEVm002311,0.319553018,0.050067696,0.762188891
Dapma7bEVm002312,-0.033807297,0.937884612,0.998544574
Dapma7bEVm002313,0.142215614,0.629907361,0.997835001
Dapma7bEVm002314,0.078905035,0.866401003,0.998544574
Dapma7bEVm002315,0.022259726,0.961556859,0.998544574
Dapma7bEVm002316,-0.384382038,0.176582469,0.967529709
Dapma7bEVm002317,0.011904982,0.918590388,0.998544574
Dapma7bEVm002319,-0.016205451,0.879739735,0.998544574
Dapma7bEVm002320,-0.171703443,0.611670781,0.997835001
Dapma7bEVm002321,-0.047052971,0.697144961,0.998544574
Dapma7bEVm002322,1.438855432,0.112064609,0.914345858
Dapma7bEVm002323,-0.354337316,0.318615873,0.997835001
Dapma7bEVm002324,-0.253221324,0.175259563,0.967353838
Dapma7bEVm002325,-0.110100222,0.691403694,0.998544574
Dapma7bEVm002326,-0.141839636,0.723708799,0.998544574
Dapma7bEVm002327,0.154381393,0.167794543,0.957501889
Dapma7bEVm002328,-0.324941633,0.271347392,0.997835001
Dapma7bEVm002329,0.199200249,0.488185733,0.997835001
Dapma7bEVm002330,0.585195024,0.000114438,0.027321958
Dapma7bEVm002331,-0.057567356,0.674035458,0.998544574
Dapma7bEVm002332,-2.043282118,0.051271997,0.766671556
Dapma7bEVm002333,-0.331976208,0.144637093,0.943201822
Dapma7bEVm002334,-0.147083651,0.628352272,0.997835001
Dapma7bEVm002335,-0.666910807,0.106796087,0.910627353
Dapma7bEVm002336,0.073287973,0.762406182,0.998544574
Dapma7bEVm002337,0.057646291,0.839109136,0.998544574
Dapma7bEVm002338,0.202227225,0.189105856,0.974268556
Dapma7bEVm002339,0.276470541,0.69859696,0.998544574
Dapma7bEVm002340,-0.294200576,0.529870688,0.997835001
Dapma7bEVm002341,-0.195465999,0.551772107,0.997835001
Dapma7bEVm002342,0.446319545,0.58600852,0.997835001
Dapma7bEVm002343,-0.422007782,0.076594373,0.852452839
Dapma7bEVm002344,0.06771948,0.713953238,0.998544574
Dapma7bEVm002345,-0.350979534,0.725175616,0.998544574
Dapma7bEVm002346,-0.204382704,0.724298208,0.998544574
Dapma7bEVm002347,-0.176435545,0.426399235,0.997835001
Dapma7bEVm002348,-0.867818242,0.310279707,0.997835001
Dapma7bEVm002349,0.051788056,0.568906045,0.997835001
Dapma7bEVm002350,-0.371983032,0.107390563,0.912609502
Dapma7bEVm002352,0.491350977,0.636399664,0.997835001
Dapma7bEVm002353,0.731350018,0.00198063,0.194303054
Dapma7bEVm002354,-0.547845799,0.271613822,0.997835001
Dapma7bEVm002355,-0.520084102,0.487301251,0.997835001
Dapma7bEVm002356,0.115729211,0.80101878,0.998544574
Dapma7bEVm002357,0.43022076,0.494319539,0.997835001
Dapma7bEVm002358,-0.0908357,0.750560507,0.998544574
Dapma7bEVm002359,0.052559726,0.712056758,0.998544574
Dapma7bEVm002360,-0.241950601,0.350040519,0.997835001
Dapma7bEVm002361,-0.992593956,0.49909828,0.997835001
Dapma7bEVm002362,0.754202277,0.136178035,0.939483245
Dapma7bEVm002363,0.759714618,0.096343846,0.890201429
Dapma7bEVm002365,-0.155094445,0.652824284,0.997835001
Dapma7bEVm002366,0.184105188,0.604203368,0.997835001
Dapma7bEVm002367,-0.442612325,0.223637403,0.997835001
Dapma7bEVm002369,-0.006962513,0.976282562,0.998544574
Dapma7bEVm002370,-0.505261353,0.275529509,0.997835001
Dapma7bEVm002371,-0.67421481,0.004844563,0.330468435
Dapma7bEVm002372,0.382561847,0.396227174,0.997835001
Dapma7bEVm002373,0.400710241,0.177472706,0.968041149
Dapma7bEVm002374,-0.143274665,0.405761719,0.997835001
Dapma7bEVm002375,-0.108406877,0.621987068,0.997835001
Dapma7bEVm002376,-0.11732574,0.843908136,0.998544574
Dapma7bEVm002377,0.303400599,0.100423329,0.896682166
Dapma7bEVm002378,0.083170608,0.597287067,0.997835001
Dapma7bEVm002379,0.676322304,0.433545663,0.997835001
Dapma7bEVm002380,-0.184115757,0.781735036,0.998544574
Dapma7bEVm002381,0.264559194,0.183153261,0.970982937
Dapma7bEVm002382,0.251908631,0.109932927,0.914141657
Dapma7bEVm002383,0.050631856,0.80959739,0.998544574
Dapma7bEVm002384,0.663481365,0.565743708,0.997835001
Dapma7bEVm002385,-0.340251071,0.285942278,0.997835001
Dapma7bEVm002386,0.055351014,0.911941535,0.998544574
Dapma7bEVm002387,0.459871156,0.062720112,0.819615126
Dapma7bEVm002388,-0.363919162,0.172740007,0.964555264
Dapma7bEVm002389,-0.345309476,0.128774784,0.933200618
Dapma7bEVm002391,0.203763576,0.353124873,0.997835001
Dapma7bEVm002392,-0.549207779,0.275486957,0.997835001
Dapma7bEVm002393,-0.261896585,0.572825852,0.997835001
Dapma7bEVm002394,0.049218004,0.864657642,0.998544574
Dapma7bEVm002395,0.144975657,0.345839855,0.997835001
Dapma7bEVm002396,0.536764714,0.002737057,0.232002058
Dapma7bEVm002397,0.025024154,0.860941214,0.998544574
Dapma7bEVm002398,0.102662534,0.823829748,0.998544574
