,log2FoldChange,pvalue,padj
Dapma7bEVm009537,0.160303611,0.651880742,0.926939903
Dapma7bEVm009538,0.012366165,0.944183247,0.991515667
Dapma7bEVm009539,0.188927592,0.236054917,0.696307663
Dapma7bEVm009540,-0.345578954,0.083114263,0.462289136
Dapma7bEVm009541,-0.106728602,0.719051533,0.944769916
Dapma7bEVm009542,0.641069272,0.009034072,0.124805122
Dapma7bEVm009543,0.238174839,0.092162574,0.485579949
Dapma7bEVm009544,-0.321562894,0.050073455,0.353924502
Dapma7bEVm009545,-0.456522166,0.465469676,0.859831711
Dapma7bEVm009546,-0.613849097,0.005405844,0.090558535
Dapma7bEVm009547,0.199656871,0.222236122,0.682754296
Dapma7bEVm009548,-0.557773207,0.466144405,NA
Dapma7bEVm009549,0.100598693,0.69627431,0.940586474
Dapma7bEVm009550,1.395717128,5.34E-05,0.002415202
Dapma7bEVm009551,1.057434042,0.000281018,0.009565863
Dapma7bEVm009552,0.226065546,0.069293261,0.419406581
Dapma7bEVm009553,0.095149075,0.66861734,0.931706822
Dapma7bEVm009554,0.177182695,0.516856551,0.882513894
Dapma7bEVm009555,0.418009734,0.306285203,0.7555035
Dapma7bEVm009556,1.643213645,0.304413043,NA
Dapma7bEVm009557,-0.0522105,0.900898567,0.980383288
Dapma7bEVm009559,0.311913229,0.231993578,0.692238901
Dapma7bEVm009560,-0.133264526,0.717590391,0.944285484
Dapma7bEVm009561,0.131239326,0.428825476,0.836660792
Dapma7bEVm009562,-0.187505262,0.370328662,0.80311621
Dapma7bEVm009563,-0.047338115,0.83338406,0.966225934
Dapma7bEVm009564,0.455993478,0.450682071,0.850786977
Dapma7bEVm009565,-2.145376448,0.171075927,NA
Dapma7bEVm009566,0.669506618,0.322240895,0.768081911
Dapma7bEVm009567,-0.403049509,0.127126512,0.556970707
Dapma7bEVm009568,0.2740341,0.252931842,0.70937607
Dapma7bEVm009569,1.438158834,0.51300721,NA
Dapma7bEVm009570,0.673290397,9.90E-06,0.000569237
Dapma7bEVm009571,0.777874511,0.565236007,NA
Dapma7bEVm009572,-0.080251838,0.566981621,0.899517821
Dapma7bEVm009573,0.839944195,0.346846889,NA
Dapma7bEVm009574,-0.604424597,0.304695126,NA
Dapma7bEVm009575,0.243070137,0.393721035,0.818408894
Dapma7bEVm009576,-1.597721641,0.173920889,NA
Dapma7bEVm009577,-1.045965494,0.061829258,0.396067918
Dapma7bEVm009578,-0.04308853,0.741189722,0.950272967
Dapma7bEVm009579,0.149026461,0.305894838,0.755132054
Dapma7bEVm009580,-0.262071277,0.657551355,0.929324699
Dapma7bEVm009581,0.50299282,0.021993769,0.221499376
Dapma7bEVm009582,0.882928736,0.096346185,0.498119323
Dapma7bEVm009583,-0.062823435,0.72670007,0.946177723
Dapma7bEVm009584,0.525835045,0.190320437,0.643730889
Dapma7bEVm009585,-0.599445816,0.005168746,0.088681512
Dapma7bEVm009586,0.45525605,0.010188276,0.138281069
Dapma7bEVm009587,0.00991864,0.957253469,0.992677206
Dapma7bEVm009588,0.545098923,0.126487785,0.555997442
Dapma7bEVm009589,-0.307055325,0.265589504,0.72094631
Dapma7bEVm009590,0.144906778,0.340645202,0.781848107
Dapma7bEVm009591,-0.438577281,0.004665211,0.082538356
Dapma7bEVm009592,0.644521897,0.161780324,NA
Dapma7bEVm009593,-0.025127522,0.895273818,0.97944845
Dapma7bEVm009594,0.657111087,0.572095861,0.901080099
Dapma7bEVm009595,-0.422662211,0.394619738,0.818723099
Dapma7bEVm009596,-0.522777671,0.123124427,0.552339943
Dapma7bEVm009598,0.457682364,0.302154624,0.753787881
Dapma7bEVm009599,0.497776802,0.677590623,NA
Dapma7bEVm009600,0.144403589,0.601675013,0.911327784
Dapma7bEVm009601,-0.398168847,0.380724987,0.808622296
Dapma7bEVm009602,0.174699312,0.46144336,0.857697123
Dapma7bEVm009603,0.730000614,0.01217659,0.155190836
Dapma7bEVm009604,0.29413341,0.555478289,NA
Dapma7bEVm009605,0.26234088,0.114144444,0.534894942
Dapma7bEVm009606,0.163050912,0.560827161,0.897328424
Dapma7bEVm009607,-0.657141843,0.289719589,NA
Dapma7bEVm009608,-0.261618519,0.135238058,0.573569967
Dapma7bEVm009609,-0.455994217,0.024093585,0.234225495
Dapma7bEVm009610,0.48803675,0.666632395,NA
Dapma7bEVm009611,0.358416072,0.369706337,0.802632167
Dapma7bEVm009612,0.164293009,0.304150045,0.754894513
Dapma7bEVm009613,0.330305348,0.05512607,0.373803073
Dapma7bEVm009614,0.245638997,0.154500331,0.598636093
Dapma7bEVm009615,0.400914799,0.051048352,0.357843063
Dapma7bEVm009616,1.110713993,0.371575019,0.803625488
Dapma7bEVm009617,0.714001371,0.335744802,NA
Dapma7bEVm009618,-0.348056743,0.274979959,0.730831561
Dapma7bEVm009619,-0.277710487,0.383367926,0.809484453
Dapma7bEVm009620,0.141077285,0.630885398,0.918444319
Dapma7bEVm009621,-0.427203699,0.201203532,0.657428706
Dapma7bEVm009622,-0.550362908,0.043329478,0.328434005
Dapma7bEVm009623,0.665905688,0.389427225,NA
Dapma7bEVm009624,-0.438608018,0.266267503,0.721292693
Dapma7bEVm009625,0.412397019,0.130098305,0.5648656
Dapma7bEVm009626,0.878938426,0.092208836,0.485579949
Dapma7bEVm009627,-0.079208911,0.771657393,0.956341445
Dapma7bEVm009628,-0.105025787,0.916345683,NA
Dapma7bEVm009629,1.185105007,0.369826349,NA
Dapma7bEVm009630,-0.263779323,0.251896821,0.708522481
Dapma7bEVm009631,0.044599064,0.829378971,0.966189602
Dapma7bEVm009632,0.572441937,0.035126478,0.292491513
Dapma7bEVm009633,0.256325167,0.377391789,0.80751129
Dapma7bEVm009634,-0.039529717,0.866218719,0.975223629
Dapma7bEVm009635,0.063920366,0.738093356,0.949535066
Dapma7bEVm009636,0.181901487,0.437214351,0.842052038
Dapma7bEVm009637,0.004967242,0.970334729,0.995963941
Dapma7bEVm009638,-0.201856057,0.476779685,0.86443172
Dapma7bEVm009639,-0.0481957,0.763762448,0.95414246
Dapma7bEVm009640,-0.248874703,0.341235511,0.781848107
Dapma7bEVm009641,0.544757309,0.001590583,0.036682558
Dapma7bEVm009642,-0.094304647,0.751829863,0.951918699
Dapma7bEVm009643,-0.07679684,0.79096952,0.958185239
Dapma7bEVm009644,0.717357779,0.149743008,0.592146258
Dapma7bEVm009646,0.334368134,0.078343863,0.448367534
Dapma7bEVm009647,-0.26935127,0.556920715,NA
Dapma7bEVm009648,0.065532957,0.727284114,0.946479002
Dapma7bEVm009649,0.687364357,0.005133169,0.088427662
Dapma7bEVm009650,-0.449799114,0.167755641,0.617199096
Dapma7bEVm009651,0.005261132,0.990080547,0.998020684
Dapma7bEVm009653,-0.333160908,0.429655227,0.836660792
Dapma7bEVm009654,-0.197829556,0.407344398,0.824547123
Dapma7bEVm009655,-0.996665163,0.054622147,0.372463521
Dapma7bEVm009656,1.873596395,0.195544167,NA
Dapma7bEVm009657,0.20349292,0.109356245,0.526730595
Dapma7bEVm009658,-0.417288984,0.575234706,NA
Dapma7bEVm009659,-0.500425692,0.302848303,0.753799081
Dapma7bEVm009660,-0.316157565,0.450668997,0.850786977
Dapma7bEVm009661,-0.213636827,0.77002258,NA
Dapma7bEVm009663,0.904224253,0.013382415,0.165049781
Dapma7bEVm009665,-0.196859397,0.900501518,NA
Dapma7bEVm009667,-0.01470355,0.920391404,0.985820597
Dapma7bEVm009668,-3.772115657,0.000848597,0.022998587
Dapma7bEVm009669,-1.197291814,0.421947699,NA
Dapma7bEVm009670,-0.162731413,0.390605472,0.817119513
Dapma7bEVm009671,0.2891331,0.23986344,0.697970478
Dapma7bEVm009672,-0.07379857,0.77973256,0.956341445
Dapma7bEVm009673,0.127115881,0.636411524,0.919230007
Dapma7bEVm009675,-0.030021515,0.922617426,0.985870705
Dapma7bEVm009676,0.489117228,0.030103477,0.268361883
Dapma7bEVm009677,1.368241413,0.01400809,0.168612233
Dapma7bEVm009678,0.823036693,2.78E-06,0.000183567
Dapma7bEVm009679,0.07793827,0.801959414,0.961221777
Dapma7bEVm009680,-0.04529069,0.74635449,0.950272967
Dapma7bEVm009681,0.623345219,0.000168836,0.006246949
Dapma7bEVm009682,-0.162761616,0.427265954,0.835238549
Dapma7bEVm009683,-0.294182971,0.022810659,0.226220754
Dapma7bEVm009685,0.056596995,0.754685732,0.952312776
Dapma7bEVm009686,-0.762586173,0.00048428,0.014666266
Dapma7bEVm009687,0.695761007,1.57E-06,0.000111331
Dapma7bEVm009688,0.295478104,0.395322431,0.818723099
Dapma7bEVm009689,0.109941807,0.599629555,0.90992288
Dapma7bEVm009690,-0.748962406,0.047137718,0.342478102
Dapma7bEVm009691,-0.255550591,0.0237953,0.232699357
Dapma7bEVm009692,0.01392642,0.97442974,0.996677799
Dapma7bEVm009693,-1.152731817,0.0068,0.104454876
Dapma7bEVm009694,0.090366632,0.922716178,NA
Dapma7bEVm009695,0.505663429,0.205679771,0.663480344
Dapma7bEVm009696,-0.337967689,0.69356238,0.939333745
Dapma7bEVm009697,0.319220673,0.827586495,NA
Dapma7bEVm009698,-0.216043691,0.612979052,NA
Dapma7bEVm009700,0.665913224,0.24667181,0.704818663
Dapma7bEVm009701,0.152820318,0.807582275,0.961784623
Dapma7bEVm009702,0.421156603,0.398389709,0.819523842
Dapma7bEVm009703,-0.07084332,0.693387963,0.939307794
Dapma7bEVm009704,-0.208666887,0.227322617,0.689631121
Dapma7bEVm009705,-0.244142379,0.20417276,0.66115304
Dapma7bEVm009706,-0.039077837,0.808106221,0.961784623
Dapma7bEVm009707,0.593579608,0.188741009,0.642079417
Dapma7bEVm009709,0.039792777,0.931361391,0.987896142
Dapma7bEVm009710,-0.385470629,0.634267721,NA
Dapma7bEVm009711,0.257568176,0.41801364,0.831594512
Dapma7bEVm009712,0.080669605,0.82072781,0.964779209
Dapma7bEVm009713,-0.385892578,0.027949,0.256532409
Dapma7bEVm009714,1.849422845,0.164596814,NA
Dapma7bEVm009715,0.307200753,0.415921895,0.83129568
Dapma7bEVm009716,0.168516523,0.5057667,0.876547521
Dapma7bEVm009717,-0.439887192,0.000311365,0.010230558
Dapma7bEVm009718,-0.240486855,0.314693609,0.762501523
Dapma7bEVm009719,-0.541494451,0.289685038,NA
Dapma7bEVm009720,0.057632667,0.776356151,0.956341445
Dapma7bEVm009721,0.140813516,0.665469865,0.930209681
Dapma7bEVm009722,0.116658579,0.423174852,0.834584066
Dapma7bEVm009723,-0.269340773,0.426119382,0.835063041
Dapma7bEVm009724,-0.84969433,8.19E-08,8.60E-06
Dapma7bEVm009725,0.112691097,0.453494662,0.852305559
Dapma7bEVm009726,0.147274415,0.781686769,NA
Dapma7bEVm009727,-0.257952912,0.245065664,0.704643759
Dapma7bEVm009728,0.539536475,0.008868539,0.123117887
Dapma7bEVm009729,-0.804258821,0.015957591,0.184155341
Dapma7bEVm009730,0.905284631,0.344317571,NA
Dapma7bEVm009731,0.127475746,0.912086462,NA
Dapma7bEVm009732,0.22766909,0.317031483,0.764504937
Dapma7bEVm009733,0.394951693,0.302659998,0.753799081
Dapma7bEVm009734,-0.035384424,0.977113355,NA
Dapma7bEVm009735,0.174451483,0.513530631,0.881475288
Dapma7bEVm009736,0.01109774,0.992233903,NA
Dapma7bEVm009737,0.201410744,0.509630925,0.878834406
Dapma7bEVm009739,0.607571784,0.463005452,NA
Dapma7bEVm009740,-4.461105516,0.073591542,NA
Dapma7bEVm009741,0.293959345,0.264242675,0.719390332
Dapma7bEVm009742,0.160039507,0.393252559,0.817959974
Dapma7bEVm009743,0.290535432,0.2590228,0.717576641
Dapma7bEVm009744,-0.297930707,0.312438055,0.759905151
Dapma7bEVm009745,-0.202571207,0.342047063,0.781848107
Dapma7bEVm009746,0.273888061,0.500262646,0.876097028
Dapma7bEVm009747,0.238847031,0.42172554,0.834178879
Dapma7bEVm009748,0.175391737,0.366438644,0.800897983
Dapma7bEVm009749,-0.243021367,0.419168242,0.832377621
Dapma7bEVm009750,-0.592155578,0.030478119,0.269686999
Dapma7bEVm009751,-0.250452061,0.205049097,0.662478291
Dapma7bEVm009752,-0.179273965,0.696801086,0.940586474
Dapma7bEVm009753,0.568569105,0.089017525,0.475841165
Dapma7bEVm009754,-0.37679663,0.300458412,0.752250981
Dapma7bEVm009755,0.046753953,0.854882016,0.973120111
Dapma7bEVm009756,0.088546585,0.633767025,0.918525776
Dapma7bEVm009757,0.022330822,0.971585344,0.995963941
Dapma7bEVm009758,0.110294989,0.512131391,0.880269261
Dapma7bEVm009759,0.066754076,0.710237533,0.942675167
Dapma7bEVm009760,0.631905593,0.007642552,0.113151593
Dapma7bEVm009761,0.367930417,0.087659616,0.474163997
Dapma7bEVm009762,-0.33903765,0.28123771,0.736183608
Dapma7bEVm009763,0.696739928,0.214031384,0.676307811
Dapma7bEVm009764,-0.115897644,0.581990585,0.904775279
Dapma7bEVm009765,0.331043414,0.030829229,0.271307176
Dapma7bEVm009766,0.578845121,0.134860135,0.573256619
Dapma7bEVm009767,-0.055568671,0.782656034,0.956341445
Dapma7bEVm009768,0.01315158,0.958040595,0.992677206
Dapma7bEVm009769,-0.185001981,0.578877856,0.904100988
Dapma7bEVm009770,0.352549239,0.132128931,0.56990228
Dapma7bEVm009771,-0.386962769,0.326077826,0.771344468
Dapma7bEVm009772,0.279723622,0.227426388,0.689631121
Dapma7bEVm009773,-0.396874796,0.191333205,0.644899338
Dapma7bEVm009774,-0.266527921,0.40436807,0.823223668
Dapma7bEVm009775,-0.9207875,0.289025577,NA
Dapma7bEVm009776,0.898709436,6.05E-08,6.69E-06
Dapma7bEVm009777,0.72370419,0.131339321,0.567429002
Dapma7bEVm009778,0.157369384,0.262978029,0.71915683
Dapma7bEVm009779,-0.270675065,0.237204822,0.697268737
Dapma7bEVm009780,-0.812675005,0.037548992,0.304906417
Dapma7bEVm009781,-0.00869909,0.940869803,0.990710614
Dapma7bEVm009782,0.012133642,0.936280863,0.98995563
Dapma7bEVm009783,-0.851530306,0.144783333,NA
Dapma7bEVm009784,0.385255845,0.355006713,0.791305404
Dapma7bEVm009785,1.701545248,0.090140602,NA
Dapma7bEVm009786,0.07099461,0.862978499,0.974034485
Dapma7bEVm009787,0.884281153,0.001077004,0.027277685
Dapma7bEVm009788,-0.115115115,0.63097914,0.918444319
Dapma7bEVm009789,1.153288136,0.120931368,NA
Dapma7bEVm009790,-0.430644808,0.770033003,NA
Dapma7bEVm009791,0.359107486,0.045545725,0.336905108
Dapma7bEVm009792,-0.11321156,0.716946984,0.944285484
Dapma7bEVm009793,0.399593599,0.535668821,NA
Dapma7bEVm009795,0.489936363,0.305547879,0.75502027
Dapma7bEVm009796,0.092937303,0.78929788,0.957706436
Dapma7bEVm009797,0.202998453,0.283694024,0.737696926
Dapma7bEVm009798,-0.217885592,0.578703169,0.904100988
Dapma7bEVm009799,0.125937552,0.715794943,0.944260782
Dapma7bEVm009800,0.221688644,0.263510423,0.71915683
Dapma7bEVm009801,-0.015692782,0.950757191,0.991560848
Dapma7bEVm009802,0.477138317,0.028948179,0.262632197
Dapma7bEVm009803,0.63392824,0.000859737,0.023153043
Dapma7bEVm009804,0.615721684,0.013619585,0.166287905
Dapma7bEVm009805,0.048480155,0.886516477,0.979022792
Dapma7bEVm009806,-0.000411594,0.997753952,0.999022984
Dapma7bEVm009807,0.336363282,0.072307868,0.432120756
Dapma7bEVm009808,0.073040762,0.444651075,0.846907039
Dapma7bEVm009809,0.350935498,0.108549619,0.526257312
Dapma7bEVm009810,0.120931354,0.651549579,0.926939903
Dapma7bEVm009811,-1.070316784,0.167347492,0.617199096
Dapma7bEVm009812,-0.021084308,0.942739466,0.991282027
Dapma7bEVm009813,-0.161761911,0.497126972,0.874752404
Dapma7bEVm009814,0.374019161,0.785541283,NA
Dapma7bEVm009815,0.583590146,0.022625337,0.226029541
Dapma7bEVm009816,-0.590338276,0.020941008,0.216271818
Dapma7bEVm009817,-0.219217168,0.346835795,0.786247367
Dapma7bEVm009818,0.253478403,0.338996744,0.780747575
Dapma7bEVm009819,-1.038873553,0.190411221,NA
Dapma7bEVm009820,1.690333787,0.145950109,0.586463274
Dapma7bEVm009821,0.238310485,0.78359747,0.956341445
Dapma7bEVm009822,0.011779274,0.970499847,0.995963941
Dapma7bEVm009823,-0.212271529,0.583785798,0.905006417
Dapma7bEVm009824,0.057933972,0.920145725,0.985820597
Dapma7bEVm009825,-1.152396334,0.186182983,NA
Dapma7bEVm009826,0.562413801,0.101814623,0.513381862
Dapma7bEVm009827,0.661809221,0.103743416,0.516222206
Dapma7bEVm009828,0.696187767,0.016858553,0.190021575
Dapma7bEVm009829,0.135990208,0.619346623,0.915434051
Dapma7bEVm009830,-0.060687565,0.869612156,0.975405226
Dapma7bEVm009831,-0.167255475,0.618603484,0.915199723
Dapma7bEVm009832,0.617956829,0.062715529,0.39863887
Dapma7bEVm009833,-0.668569218,0.061916817,0.396067918
Dapma7bEVm009834,0.136787384,0.529115865,0.887021639
Dapma7bEVm009835,-0.105367244,0.868457451,0.975305254
Dapma7bEVm009836,0.114597249,0.804454973,0.961784623
Dapma7bEVm009837,0.573320603,0.097292827,0.50149119
Dapma7bEVm009838,0.097109293,0.667556067,0.930990189
Dapma7bEVm009839,-0.613776322,0.104731469,NA
Dapma7bEVm009840,-0.229167012,0.284187427,0.737777608
Dapma7bEVm009841,-0.088345424,0.756235555,0.952312776
Dapma7bEVm009842,-0.470094114,0.1954509,NA
Dapma7bEVm009843,-0.16950854,0.245341887,0.704643759
Dapma7bEVm009844,0.099022324,0.6642099,0.930033312
Dapma7bEVm009845,-0.147513887,0.69198384,0.939049988
Dapma7bEVm009846,0.062794278,0.708861486,0.942675167
Dapma7bEVm009847,0.200629598,0.475380143,0.863681686
Dapma7bEVm009848,0.278067159,0.101513637,0.5129935
Dapma7bEVm009850,-0.188015617,0.032974885,0.280335938
Dapma7bEVm009851,-0.070748311,0.470744892,0.861065873
Dapma7bEVm009853,0.607303772,0.500677344,NA
Dapma7bEVm009854,0.687614166,0.068330243,0.41654038
Dapma7bEVm009855,1.863475843,0.00011741,0.004690874
Dapma7bEVm009856,-0.478599692,0.177151745,0.630309668
Dapma7bEVm009857,0.08146458,0.72324699,0.945007199
Dapma7bEVm009858,0.178401652,0.427800627,0.83537938
Dapma7bEVm009859,0.502170038,0.186070595,0.6400977
Dapma7bEVm009860,-0.120405135,0.507020011,0.876636617
Dapma7bEVm009861,0.182583194,0.454966756,0.853287795
Dapma7bEVm009862,0.186487602,0.190171646,0.643730889
Dapma7bEVm009863,0.265332024,0.34300098,0.782977024
Dapma7bEVm009864,0.877744224,0.217349602,0.67848581
Dapma7bEVm009865,0.465752942,0.108610338,0.526257312
Dapma7bEVm009866,0.04064198,0.893877486,0.979422416
Dapma7bEVm009867,0.018370839,0.926454713,0.98660508
Dapma7bEVm009868,-0.528734755,0.001546075,0.036046837
Dapma7bEVm009869,0.098020201,0.658378225,0.929324699
Dapma7bEVm009870,0.182578491,0.398131977,0.819523842
Dapma7bEVm009871,0.35458411,0.23218435,0.692257484
Dapma7bEVm009872,0.448181701,0.12755851,0.558264158
Dapma7bEVm009873,0.502519045,0.233371358,0.69391693
Dapma7bEVm009874,0.684919701,0.004272476,0.07719485
Dapma7bEVm009875,0.450745077,0.029105075,0.263213805
Dapma7bEVm009876,0.24256958,0.333545307,0.777142798
Dapma7bEVm009877,0.346296047,0.666010321,0.930500162
Dapma7bEVm009878,-0.40730084,0.124083128,0.553141655
Dapma7bEVm009879,-0.281861844,0.130078704,0.5648656
Dapma7bEVm009880,0.413969263,0.195312904,0.651553435
Dapma7bEVm009881,-0.207709444,0.589156176,0.90713209
Dapma7bEVm009882,0.283429942,0.035495557,0.294987491
Dapma7bEVm009883,-0.347798201,0.172771805,0.623796379
Dapma7bEVm009884,0.310647539,0.560658839,0.897328424
Dapma7bEVm009885,0.998908316,0.061607344,0.395681884
Dapma7bEVm009886,0.466593267,0.136534068,0.575243787
Dapma7bEVm009887,-0.264607384,0.508911385,0.877931458
Dapma7bEVm009888,0.529786991,0.004213676,0.076620471
Dapma7bEVm009889,-0.263454856,0.220451912,0.680314207
Dapma7bEVm009890,0.270906117,0.514465734,0.881714648
Dapma7bEVm009891,0.218231485,0.633049635,0.918525776
Dapma7bEVm009892,-0.134855526,0.445730716,0.84833812
Dapma7bEVm009893,0.075106628,0.849561918,0.972352825
Dapma7bEVm009894,0.332405451,0.292663019,0.743962787
Dapma7bEVm009895,0.004512897,0.990323482,0.998020684
Dapma7bEVm009896,1.10289517,0.087555749,0.474163997
Dapma7bEVm009897,1.645147771,7.34E-06,0.000431058
Dapma7bEVm009898,-0.535912443,0.058811332,0.388032483
Dapma7bEVm009899,0.59247979,0.000126999,0.004980458
Dapma7bEVm009900,-0.004062166,0.985385927,0.997577235
Dapma7bEVm009901,0.232960941,0.110080148,0.52806204
Dapma7bEVm009902,2.891216981,3.45E-24,3.26E-21
Dapma7bEVm009903,-0.193897346,0.590405483,0.907883959
Dapma7bEVm009904,0.500882863,0.000285952,0.009695038
Dapma7bEVm009905,-0.030815292,0.969607581,NA
Dapma7bEVm009906,0.509352866,0.721791007,0.945007199
Dapma7bEVm009907,0.146449511,0.32402773,0.76922535
Dapma7bEVm009908,-0.048882653,0.735535331,0.948821978
Dapma7bEVm009909,-0.000635793,0.998032128,0.999022984
Dapma7bEVm009910,-0.326751769,0.334971924,NA
Dapma7bEVm009911,0.313588206,0.001313695,0.032022465
Dapma7bEVm009912,0.167369148,0.203273943,0.659632323
Dapma7bEVm009913,0.623220886,0.502194361,NA
Dapma7bEVm009914,-0.228165054,0.617206945,NA
Dapma7bEVm009915,-0.000262748,0.99925444,0.999405646
Dapma7bEVm009917,-0.023272517,0.927545986,0.986659686
Dapma7bEVm009918,0.163587777,0.139955498,0.578165675
Dapma7bEVm009919,-0.122244848,0.217370605,0.67848581
Dapma7bEVm009920,1.818251885,NA,NA
Dapma7bEVm009921,-0.062197947,0.612577775,0.913632258
Dapma7bEVm009922,0.495801115,0.026039734,0.246220151
Dapma7bEVm009923,-0.608514778,0.635319786,NA
Dapma7bEVm009924,-0.635354006,0.627559025,0.918405383
Dapma7bEVm009925,0.167570226,0.237786476,0.697268737
Dapma7bEVm009926,-0.201403582,0.418582766,0.832275546
Dapma7bEVm009927,0.748018947,0.413584123,NA
Dapma7bEVm009928,0.669893774,0.002283607,0.047944164
Dapma7bEVm009929,-0.343646081,0.682288118,NA
Dapma7bEVm009930,-0.306649317,0.182145337,0.636051219
Dapma7bEVm009931,-1.40776076,0.164247278,0.61217959
Dapma7bEVm009932,0.845070167,0.019103592,0.204126457
Dapma7bEVm009933,-0.399838591,0.32710512,0.771686073
Dapma7bEVm009934,-0.609141678,0.202513331,0.658284359
Dapma7bEVm009936,-0.062660301,0.951807656,NA
Dapma7bEVm009937,-0.018521875,0.969774243,0.995963941
Dapma7bEVm009938,-0.245083474,0.42373327,0.834584066
Dapma7bEVm009939,-1.299513059,0.322605882,NA
Dapma7bEVm009940,-0.450580509,0.901816166,NA
Dapma7bEVm009941,-0.017393531,0.958041994,0.992677206
Dapma7bEVm009942,0.378438464,0.451324492,0.851046184
Dapma7bEVm009943,0.277925188,0.192609408,0.646212955
Dapma7bEVm009944,0.341856118,0.646017627,NA
Dapma7bEVm009945,-0.135031509,0.633276354,0.918525776
Dapma7bEVm009946,-0.11626463,0.464160866,0.859071111
Dapma7bEVm009947,-2.203842453,2.39E-07,2.16E-05
Dapma7bEVm009948,-0.351248222,0.186238831,0.640360586
Dapma7bEVm009949,0.172065679,0.633971666,0.918525776
Dapma7bEVm009950,-0.054020749,0.787038688,0.956467553
Dapma7bEVm009951,-0.119388665,0.558217748,0.896797781
Dapma7bEVm009952,-0.39136951,0.771171777,0.956341445
Dapma7bEVm009953,-0.152896952,0.768926567,0.956341445
Dapma7bEVm009954,-0.918047276,0.447710649,NA
Dapma7bEVm009955,0.671039067,0.062620127,0.39863887
Dapma7bEVm009956,1.370936657,3.11E-26,4.42E-23
Dapma7bEVm009957,-0.454124457,0.001487719,0.035265977
Dapma7bEVm009958,0.439294119,0.600468519,NA
Dapma7bEVm009959,-0.46979031,0.737134955,NA
Dapma7bEVm009960,-0.660206429,0.370079415,NA
Dapma7bEVm009961,0.025121752,0.973466293,NA
Dapma7bEVm009962,0.256595917,0.258696474,0.717281568
Dapma7bEVm009963,-0.127470043,0.825824543,NA
Dapma7bEVm009964,-0.549898002,0.432944788,NA
Dapma7bEVm009966,0.134119637,0.68474209,0.936672741
Dapma7bEVm009967,0.094251675,0.53082905,0.887408143
Dapma7bEVm009968,-0.601665764,0.377611349,0.80751129
Dapma7bEVm009969,0.483207376,0.040600524,0.316982076
Dapma7bEVm009970,0.01696633,0.947464234,0.991560848
Dapma7bEVm009971,0.117869776,0.27635015,0.730842385
Dapma7bEVm009972,0.906050633,0.226461012,NA
Dapma7bEVm009975,0.123167249,0.502692641,0.876547521
Dapma7bEVm009976,-0.244499155,0.225762561,0.687630419
Dapma7bEVm009977,0.136781519,0.552875836,0.8962249
Dapma7bEVm009978,-0.491241501,0.002733664,0.054609115
Dapma7bEVm009979,-0.481878141,0.031510376,0.27559435
Dapma7bEVm009980,-0.129270941,0.705337271,0.941140071
