,C1,C2,C3,C4,IN2,IN3,IN4,IN5,AL2,AL3,AL4,AL5,ALIN2,ALIN3,ALIN4,ALIN5
Dapma7bEVm001638,7.978251968,7.905771843,8.250679365,8.182864753,7.888856354,8.092808063,8.048385151,7.429421693,7.712121042,7.860101934,8.250768967,8.374613364,7.750962151,8.069443959,8.077019506,8.192763408
Dapma7bEVm001639,8.632895843,8.521063731,9.038940476,9.331640711,9.291374892,9.237879819,9.344393706,8.284342478,9.554418935,9.218325837,8.988748189,9.380200582,8.799999529,9.393081584,9.851897356,9.198995625
Dapma7bEVm001641,8.154188886,8.390463207,8.840815341,8.428315825,8.548474059,8.587622068,8.774624823,8.688332635,8.383473681,8.192897553,8.729097468,8.689318524,8.007741446,8.568157907,8.862158813,9.146641319
Dapma7bEVm001642,7.837511779,7.534958773,8.233211682,7.982720507,7.520814596,7.784479619,8.067360822,7.148413951,7.473508621,7.111663758,6.724414309,7.520499297,7.449756952,7.46320437,7.828183171,7.481957034
Dapma7bEVm001643,7.628227136,7.383942325,7.225274163,7.709396107,7.683440471,7.799500879,7.413816428,7.852977473,7.686723862,7.478624512,7.7567838,7.782221642,7.920402274,7.646217418,7.678733574,7.636405672
Dapma7bEVm001644,11.32000036,11.90592601,12.33590714,11.36381829,11.87998547,11.1790738,11.62348042,11.87489245,11.43868257,11.19207843,11.96795142,11.52175172,11.44580977,11.50568924,11.05559541,11.74533772
Dapma7bEVm001645,12.35546125,12.51801894,12.79542133,12.38182411,12.71436821,12.4651464,12.81907614,12.56826375,12.24725872,12.24363272,12.53620837,12.51010369,12.45680904,12.48345269,12.86304077,12.36796296
Dapma7bEVm001646,9.421458183,9.043263307,9.679589391,9.474667363,9.401679086,9.35967368,9.599688103,8.565427701,9.146437392,9.400056645,9.418669149,9.482631662,9.323536541,9.249788486,9.51166046,9.215115681
Dapma7bEVm001647,10.77681855,10.39413566,10.95300803,11.07339674,11.07207014,11.16174515,11.27719542,10.62121496,11.01916928,10.66208446,11.04977782,11.16689019,11.28912956,11.16010213,11.61228914,11.12053893
Dapma7bEVm001648,7.499335112,7.659928812,8.221414216,7.546524637,7.929838866,8.157318161,8.459355755,8.588016043,7.530751883,7.860101934,7.668106195,7.385082663,7.540435588,7.802390336,7.898395531,7.845413694
Dapma7bEVm001650,7.215168493,6.929553181,6.724414309,6.946896904,7.744296995,7.465439341,7.735876872,7.453660663,7.286793688,7.230369534,7.484686893,7.558330654,7.284359579,7.014650762,7.608669146,7.047548986
Dapma7bEVm001651,7.678564871,7.813497916,7.930536082,7.701586551,8.515751282,7.696988437,8.41876207,7.988254128,7.823616394,7.788850955,7.963685718,8.135733627,7.62115516,7.688007533,8.502128274,7.299842349
Dapma7bEVm001652,10.80237857,10.27115525,10.9778464,10.97241029,11.54244785,11.57442991,11.68996351,11.44065866,10.70620908,11.08026557,11.36249347,11.46578636,9.859577184,10.14427773,11.52041487,9.991041183
Dapma7bEVm001653,9.637088533,9.193176431,9.42318126,9.844113701,10.18852545,10.04983846,10.2540176,9.434821993,9.676320431,9.503897906,9.791898682,10.13296203,9.0224532,8.849258272,10.06024361,8.503243567
Dapma7bEVm001654,8.154188886,8.38019659,8.6405952,8.705109265,8.566788665,8.925179675,8.781493273,8.470673057,8.707261732,8.557281244,8.825589268,8.890799708,8.476920278,8.736745784,9.089636578,8.827463054
Dapma7bEVm001655,7.329805892,6.724414309,6.869665936,7.203306369,7.744296995,7.181290877,7.035065605,7.291658089,6.724414309,6.871157377,6.724414309,6.979033954,7.073012739,6.984096963,7.094516045,7.078243533
Dapma7bEVm001656,7.373989999,7.335765067,7.671228299,7.685748596,8.099466546,7.48773504,7.726995638,7.641194348,7.420348566,7.648552503,7.316003458,7.526941299,7.62115516,7.429506593,7.734425341,7.441085103
Dapma7bEVm001657,7.801857908,7.997355271,7.898782074,8.108287876,8.396335914,7.93777868,8.287873624,6.724414309,7.902987066,7.770137411,7.607481677,8.098947126,7.682655283,8.148329466,8.50646774,8.084898063
Dapma7bEVm001658,13.12762545,12.99181198,13.44234337,13.29634222,13.91376427,13.77103958,13.82432499,13.33270538,13.18361403,13.43552252,13.31059363,13.68307894,13.53353999,13.40487758,14.11924994,13.51747953
Dapma7bEVm001659,15.07375151,14.89460398,14.77000298,14.81856719,14.83416626,14.97721887,14.91700045,15.00176172,14.90612157,15.04975645,14.99362771,14.90166998,15.07166298,15.10241322,14.81060497,15.15968076
Dapma7bEVm001660,9.943958995,10.45739615,10.86751632,10.08429118,10.51364952,9.828812892,10.15954853,9.990664573,9.53705755,9.461003915,10.34872912,9.890752988,9.535986513,9.566828092,9.230520206,9.564374491
Dapma7bEVm001661,8.301877685,7.929471264,8.307040116,8.347987594,8.477246337,8.335461051,8.163227367,8.204644442,7.937901149,8.088751966,8.367608171,8.522189129,8.246550129,7.97225164,8.373802869,8.008804311
Dapma7bEVm001662,6.724414309,7.264459519,8.250679365,7.336451408,7.480879978,7.71356428,7.035065605,7.053313575,7.05046947,7.816217009,7.231956458,7.392951553,7.325321274,7.241705521,7.246401728,7.441085103
Dapma7bEVm001663,7.016872423,7.605586491,6.929744556,6.981230503,8.16547086,7.020043254,7.90470476,7.148413951,7.382329913,7.270448359,6.724414309,7.545933955,7.106100278,7.208616398,7.778256067,6.724414309
Dapma7bEVm001664,7.910420696,7.982660527,7.922693588,8.380777697,8.462485524,8.322009983,8.395598542,8.255109724,7.84003286,8.148554539,8.435803738,8.353116857,8.279599425,8.085693188,8.388231748,8.1306185
Dapma7bEVm001665,8.412468786,9.534166026,10.15801092,9.675364176,10.31207771,10.00250216,10.24343261,9.525988701,8.942000477,10.03688265,9.156177161,9.438825876,9.390786827,9.036531633,9.743449018,9.401986352
Dapma7bEVm001666,7.200649383,7.839571731,7.225274163,7.5369323,8.126352886,7.729826152,7.699790241,7.188551828,7.286793688,7.615172942,7.208561131,7.564453046,7.465712947,7.646217418,7.743367261,6.724414309
Dapma7bEVm001667,10.10652348,9.93763825,11.2103599,11.16404482,10.95010967,11.19069493,10.23988668,10.3477813,9.507171716,9.523760652,10.24460688,10.33604111,10.28019827,10.35530905,10.30975872,10.56058501
Dapma7bEVm001668,7.973194655,7.720738246,8.075810333,8.239094945,8.824718482,9.393407892,8.277564712,7.909350687,7.506780833,8.211370572,8.177201103,8.651709532,9.252803304,8.944907689,9.161918881,8.426812182
Dapma7bEVm001669,9.900214178,10.27241402,9.344783809,9.573783915,9.296586636,9.643703786,9.328594415,10.35799653,10.00147451,10.08320765,9.904363201,9.697670173,10.13690698,10.19526001,9.481054535,10.33142227
Dapma7bEVm001670,9.60865303,9.755848116,9.284808398,9.43760007,9.35762345,9.515263598,9.167304635,9.659087144,9.917010806,9.982688154,9.423851241,9.402028077,9.783366358,10.07641038,9.154076811,9.730096197
Dapma7bEVm001671,11.61296845,10.59225518,10.56205786,11.21703372,9.986672257,10.44411086,10.2784136,10.11191121,10.05448174,10.64236788,10.33662938,11.44340439,11.11568663,11.01160779,11.09973806,10.53270037
Dapma7bEVm001672,8.74176561,8.996697844,8.685656409,8.567545516,8.628837296,8.711424735,8.524116127,8.879856463,8.993127365,8.939321315,8.888701086,8.795892757,8.967467776,9.145115845,8.527936403,8.687780852
Dapma7bEVm001673,8.388391226,8.758263705,8.6405952,7.825741909,7.791965983,8.198299037,7.982504376,8.639178107,8.498224237,8.529660723,8.424706167,8.350401849,8.978649203,8.663500681,7.875562189,8.291051182
Dapma7bEVm001674,8.733916829,8.999853574,8.50871249,8.916329891,8.326268793,8.671496499,8.362387961,8.742265791,8.869112612,9.190662106,8.58134516,8.46185453,8.391296712,8.755179069,8.47130975,8.307547447
Dapma7bEVm001675,8.834813902,8.877744859,8.466214708,8.651233833,8.309483701,8.647608029,8.524116127,8.879856463,8.972913661,8.661987947,9.054868948,8.923821775,8.804248141,8.952790446,8.510791797,9.004491399
Dapma7bEVm001676,8.820174004,9.079376944,8.628019935,8.6926378,8.650270034,8.772187033,8.507181398,9.132834976,9.119340792,8.819244566,8.813406209,8.638919148,9.088985988,9.058481959,8.523672752,9.080411244
Dapma7bEVm001677,9.21383749,9.190445573,9.007918709,9.118660084,9.095059249,9.018925051,8.870808323,9.484949564,9.266156238,9.221061366,9.279440513,9.141713389,8.787168978,9.230769124,8.91656026,9.603167355
Dapma7bEVm001678,9.312292988,9.553176296,9.093021219,8.985595151,9.124915422,8.979560424,8.978165478,8.831501231,9.598824454,9.479227199,9.101571611,9.080615039,9.508644752,9.60462888,9.172304494,9.352186805
Dapma7bEVm001679,8.240375938,8.539267623,8.441942226,8.392842151,7.937833663,8.070412666,8.002715824,7.641194348,8.223142973,8.457743453,8.170265343,8.193370154,8.787168978,8.788299397,8.095775746,9.146641319
Dapma7bEVm001680,8.204253308,8.566077192,8.466214708,8.514473395,8.326268793,8.441935763,8.208172942,8.59545488,8.36046139,8.462673116,8.5107462,8.456895259,8.454678929,8.714898067,8.453339815,8.535224622
Dapma7bEVm001681,8.55669929,9.021735805,8.554256652,8.314249983,8.331810228,8.280690825,7.975676844,8.376754103,8.746650612,9.001924238,8.729097468,8.563854333,8.498759866,8.61333218,8.213138754,8.588182708
Dapma7bEVm001682,10.81235924,11.14912412,10.65370267,11.02057871,11.01315629,10.98290778,11.13321048,10.99850959,11.71406744,11.5830018,11.19622907,11.26616815,11.70664533,11.72271354,11.46018493,11.35260456
Dapma7bEVm001683,10.54981594,10.71270859,10.05458465,10.17274748,9.926823629,10.00629744,10.07969438,10.7350612,10.61017605,10.61429986,10.55987332,10.27475186,10.74083999,10.76252676,9.951099646,10.86938631
Dapma7bEVm001684,9.279680859,8.996697844,9.098897268,9.032248153,9.151229848,9.179526762,9.162181983,9.127923798,9.563678103,9.1538309,9.016990847,8.856921115,8.913994734,9.360577725,9.01613405,9.220446656
Dapma7bEVm001685,9.202852369,9.126059404,8.709573807,8.939825695,8.994769943,9.052121487,9.210079707,8.873909441,9.239709941,9.043113316,8.652771077,8.835060365,9.577208525,9.661807012,9.039185241,8.953518615
Dapma7bEVm001686,9.020005323,8.688078496,8.209491259,8.594943011,8.821006359,8.7969331,8.696531759,8.340665881,8.758714355,8.887703225,8.72473264,8.763289825,8.702781818,8.885607497,8.444253167,9.089237844
Dapma7bEVm001687,8.770139051,8.82839738,8.95672158,8.747820125,8.854038659,8.45812048,9.052617135,7.838346318,8.798902403,8.293781436,8.845642989,9.116716809,8.747889962,8.578729791,8.815584606,8.886894753
Dapma7bEVm001688,7.899558028,7.982660527,8.32342274,7.982720507,7.672860159,7.981879245,7.828134259,8.025506668,7.981056832,8.148554539,8.163285577,8.013966654,7.814352624,8.058470599,7.639440625,7.910904713
Dapma7bEVm001689,8.547597736,8.579266514,8.480546909,8.372665609,8.106251475,8.22316405,8.395598542,8.52683556,8.75631069,8.557281244,8.463106167,8.446914939,8.088216741,8.250004821,8.161876715,8.16213116
Dapma7bEVm001690,8.305613972,8.405697928,8.386741591,8.148696098,7.992073195,8.308400923,8.272375183,8.565427701,8.389966883,8.804359712,8.849616789,8.670654273,8.882430546,8.48013662,8.144245009,8.475146119
Dapma7bEVm001691,9.178740619,9.102921487,9.051149331,8.870764757,8.864865237,8.781522717,8.877185962,8.674483081,9.137465753,8.690948189,8.922903709,9.057546273,9.197227646,8.996590819,8.913422074,8.933884198
Dapma7bEVm001692,7.764755301,7.649348643,7.182013685,7.811993659,7.520814596,7.769204261,7.602105825,7.641194348,7.538569906,7.965607744,7.527928049,7.661775768,7.511479405,7.773305214,7.659321662,7.592135771
Dapma7bEVm001693,9.144627425,8.863835684,8.833665498,8.812183188,8.882711839,8.958076768,8.774624823,9.31594013,9.011059436,9.095122618,9.016990847,8.899570827,9.178183472,9.016711464,8.878395929,9.062581178
Dapma7bEVm001694,7.752038299,7.649348643,7.681553072,7.999987307,8.245750252,7.799500879,7.859507017,7.936353943,7.80126465,7.934336489,7.972116216,7.823473746,8.007741446,8.024843015,7.629314426,7.99434821
Dapma7bEVm001695,9.119440977,9.157236972,9.277122587,8.985595151,9.073756655,9.113728189,9.00152198,9.147461761,9.099116443,9.221061366,9.421262635,9.204334767,9.285679182,9.136015298,9.010308188,9.27774525
Dapma7bEVm001696,8.559718251,8.663792903,8.250679365,8.608418175,8.472346092,8.562055084,8.41876207,8.722307992,8.714740609,8.437820072,8.479195262,8.584170082,8.562025577,8.603052244,8.493402611,8.592495132
Dapma7bEVm001697,6.724414309,7.264459519,7.547947164,7.486972642,7.210502564,7.326945325,7.570307364,6.724414309,6.724414309,7.957881312,7.335124638,7.187891959,7.540435588,7.474072873,7.037451335,7.698585471
Dapma7bEVm001698,8.863606989,9.123188891,8.793618887,8.759765137,8.598200212,8.647608029,8.404918253,8.534651637,8.910343142,8.746956045,8.484511053,8.561576265,8.698181699,8.907483011,8.687454032,9.089237844
Dapma7bEVm001699,7.899558028,8.033195479,7.831947617,7.994264177,7.693889005,7.91826286,8.002715824,7.761494498,8.181202605,7.910217001,8.204517125,7.782221642,7.761842986,8.024843015,8.184953422,8.26868041
Dapma7bEVm001700,8.212381848,8.354131249,8.437028278,8.028133599,8.257606329,7.898350366,7.933706769,8.340665881,8.30261095,8.161407596,8.468493061,8.517471007,8.305367235,8.295370084,7.836247398,8.149635168
Dapma7bEVm001701,9.999906185,10.06844893,9.546786476,9.586693841,9.767798982,9.997425882,10.16953219,10.06013975,10.37121598,10.56381431,10.28577613,10.26308224,10.4010681,10.47486735,10.13205251,10.58793578
Dapma7bEVm001702,8.685779135,8.908508803,8.102578825,8.404784793,8.239775286,8.532171304,8.371972663,8.755399703,8.803548911,8.884188531,8.521083984,8.500812364,8.562025577,8.794230601,8.126323123,9.013833985
Dapma7bEVm001703,8.283011905,9.105835655,8.048347212,7.783862727,7.438503433,7.696988437,7.632663137,8.660479796,8.553173517,9.021093438,8.702680915,8.214996559,8.799999529,8.965824447,7.725390772,8.285499365
Dapma7bEVm001704,8.785354789,8.905126117,8.41716796,8.973039875,8.724542578,9.147029608,9.136272306,9.009685274,9.044283954,9.187864349,9.264994584,9.187542333,9.282723069,9.413710646,9.097862962,8.626466614
Dapma7bEVm001705,7.739135475,8.061001744,7.617562145,7.825741909,7.734447546,7.59938224,7.803890423,7.77739416,7.598343102,7.478624512,7.568746805,7.533326861,8.032542646,7.758402058,7.963857281,8.037121022
Dapma7bEVm001706,7.921163736,7.786663821,7.750516217,7.5369323,7.617813686,7.705316609,7.277799676,7.711999738,7.553962224,7.798064405,7.100132377,7.487391831,6.945208512,7.154041589,7.629314426,7.106435042
Dapma7bEVm001707,8.32778138,8.570489291,8.191364377,8.608418175,8.184518076,8.308400923,8.540819516,7.808376447,8.512925825,8.265031275,8.53642856,8.361224288,8.397200299,8.528599349,8.319323133,8.279920508
Dapma7bEVm001708,9.303786184,9.193176431,9.048107595,8.806463243,8.828419986,9.184105944,9.024473846,9.328727813,9.334785798,9.521567707,9.104845939,9.088216948,9.102580238,9.512461045,8.770780407,9.112494795
Dapma7bEVm001709,8.923891794,9.105835655,9.292451083,9.129920911,8.879162013,8.911225586,9.091045545,9.276841894,9.190420634,9.385599823,8.809319528,8.925536938,9.26184855,9.10600538,9.119556189,9.270072623
Dapma7bEVm001710,8.439402132,8.60950646,8.147875131,8.543063744,8.359128682,8.565740053,8.298090651,8.151783655,8.729567659,8.636623332,8.729097468,8.678983571,8.509534126,8.539514968,8.475760709,8.711495885
Dapma7bEVm001711,9.024212498,9.114540335,9.439251111,9.012804428,8.868454168,8.821212778,8.703832422,8.702032174,9.158898045,9.231948596,8.999409861,8.803445426,8.670224135,8.837866321,8.845716487,9.163394872
Dapma7bEVm001712,9.071662387,9.195901781,9.017301566,8.789149575,8.525190227,8.891436643,9.180026777,9.254625603,9.150009362,9.240057036,9.178033152,9.000494054,8.967467776,9.00920196,8.849021642,9.077456046
Dapma7bEVm001713,10.37267635,10.29364439,10.17296145,10.22879492,10.38567548,10.27374209,10.05024063,10.3477813,10.59754691,10.18665861,10.42813606,10.191662,10.31174612,10.35626077,10.07651885,10.3763453
Dapma7bEVm001714,9.332495654,9.362255405,9.264215662,9.241773149,8.839461439,9.132858516,8.942337368,8.674483081,9.323846104,9.637309438,9.193430638,9.34554074,9.152365791,9.313335418,8.845716487,9.315473318
Dapma7bEVm001715,10.21726103,10.66286939,10.34826214,10.34220159,10.31835829,10.57442048,10.56253768,10.47893242,10.97891611,10.67378526,11.05469004,10.8998884,10.93498298,10.87271945,10.60153691,10.76954913
Dapma7bEVm001716,10.49610069,10.70900711,10.47291597,10.66687645,10.54392686,10.57611391,10.39236272,10.66784609,10.91277813,10.67863249,10.64394021,10.62552777,10.58688868,10.75894286,10.68396949,10.58793578
Dapma7bEVm001718,7.46321715,7.107391895,7.10774769,7.455199073,7.210502564,7.251245083,7.162901112,6.724414309,7.576474496,7.342522454,7.130046592,6.979033954,7.344734748,7.208616398,7.282014007,7.263117926
Dapma7bEVm001719,7.373989999,7.383942325,7.182013685,7.410347385,7.327170185,7.39371386,7.294615717,6.724414309,7.438544625,7.711501497,7.335124638,7.639922189,7.658606351,7.287561817,7.362007026,7.15722684
Dapma7bEVm001720,8.99447818,8.881199081,8.422164113,8.889719705,8.907294093,8.730927236,8.828573345,9.236587298,9.018952054,8.866471567,8.680238909,8.451915461,8.76985999,8.800134612,8.832411011,8.730925587
Dapma7bEVm001721,9.51529541,9.315693294,8.998468978,9.371636822,9.37982812,9.118536391,9.362229454,8.909191931,9.509915436,9.494977618,9.149866925,9.294451732,9.687405672,9.400618947,9.252636153,9.207079657
Dapma7bEVm001722,7.807896807,7.559240062,7.914787967,7.754826661,7.408671551,7.48773504,7.770530112,8.284342478,7.96687696,7.893799989,7.656337848,7.513999462,7.682655283,7.545788865,7.508221328,7.668078844
Dapma7bEVm001723,8.731289799,9.148805404,8.227328438,8.288284956,7.754037202,8.509270389,8.079824022,9.036296086,9.16948763,9.253464379,8.981592376,8.522189129,9.412490171,9.387401285,7.949679745,9.220446656
Dapma7bEVm001724,9.288338935,8.974394441,8.9203337,9.393978343,9.02692989,9.089425007,9.146696108,8.385605517,9.153571879,8.891208483,9.168709646,9.597965852,9.000732246,9.217939737,9.411231888,8.622270458
Dapma7bEVm001725,9.58380828,10.06408385,9.859438624,9.658686191,10.02417861,9.712327013,9.87165504,9.562269855,9.988879541,9.929611364,9.638962106,9.866837008,9.986429857,10.10167423,9.984593658,9.822567852
Dapma7bEVm001726,8.812791445,8.410732986,8.830075728,8.797835489,8.571325133,8.64415802,8.593591069,8.949188444,8.541808355,8.758644123,8.62468925,8.476611101,8.9333429,8.524939082,8.735218967,8.451222223
Dapma7bEVm001727,8.977182535,8.863835684,9.063247332,8.711299304,8.864865237,8.668111493,8.71830893,8.722307992,8.671764442,9.067840862,9.270791373,9.085181369,8.9333429,8.814777455,8.770780407,8.750063499
Dapma7bEVm001728,8.360259138,8.884644181,8.256442476,8.314249983,8.529882512,8.018207527,8.454912609,9.009685274,8.600340708,8.054022155,8.792842098,8.451915461,8.233055726,8.364431412,8.108099148,8.470399165
