,C1,C2,C3,C4,IN2,IN3,IN4,IN5,AL2,AL3,AL4,AL5,ALIN2,ALIN3,ALIN4,ALIN5
Dapma7bEVm010703,0,10.70776584,33.25614153,9.239008398,4.406598901,5.346820673,0,27.59797971,0,17.51906385,0,12.65868921,22.33400883,35.2114035,0,19.17722705
Dapma7bEVm010704,45.78304914,32.12329751,36.4744778,41.15558286,29.74454258,66.83525842,54.13993637,51.5162288,57.63153834,42.70271814,33.65778034,22.56548945,43.42723939,62.69347452,47.98077061,34.09284809
Dapma7bEVm010705,1620.574597,2069.811136,1656.370404,1350.575046,1694.337277,1739.498992,1386.966733,2250.155279,1885.568331,1638.03247,2582.032577,1943.93436,2490.241985,2010.485258,1595.360623,2105.23337
Dapma7bEVm010706,263.7975688,354.4270492,262.8307959,209.1375537,243.4645893,260.2119394,231.3251827,0,317.990488,286.8746706,343.7901849,299.9558964,291.5828931,176.9158322,178.9282904,160.8756269
Dapma7bEVm010707,441.1160449,454.0092714,608.2655563,338.4836713,589.382603,481.2138606,528.6026514,540.9204024,392.5724788,399.6536441,611.850364,563.0364808,352.3810282,485.2303165,528.7880761,402.7217681
Dapma7bEVm010708,748.5165177,547.1668342,789.5651666,661.0090554,518.8770206,549.8313926,604.3985623,336.6953525,583.7735825,711.711969,528.9079767,550.9281694,537.2569902,466.3363927,609.7556265,438.9454192
Dapma7bEVm010709,184.5856267,187.3859021,327.1975215,180.5806187,211.5167472,194.2678178,168.325984,121.4311107,123.3992939,221.1781811,185.1177919,186.0276936,197.2837447,176.9158322,140.9435137,204.5570885
Dapma7bEVm010710,31.24874782,20.34475509,102.9867609,24.35738578,6.609898352,32.08092404,31.49959934,14.71892251,14.91639816,45.98754261,13.22269942,9.906800248,69.48358303,40.36429181,36.98517734,21.30803006
Dapma7bEVm010711,117.0011256,83.52057352,146.97069,133.5456668,102.4534244,124.759149,80.71772331,204.2250499,103.0587509,132.4879204,128.6208034,113.9282029,124.0778268,160.5983525,106.9571345,126.7827788
Dapma7bEVm010712,8.720580788,24.62786142,140.5340174,26.03720549,62.79403434,33.8631976,43.31194909,53.35609411,21.69657914,111.6840321,2.404127167,0,48.39035247,32.63495934,25.98958408,29.83124208
Dapma7bEVm010713,33.42889302,36.40640384,16.09168138,29.3968449,50.67588736,26.73410337,15.74979967,20.23851846,29.15477822,52.55719156,14.424763,19.8136005,27.2971219,52.38769789,19.99198775,11.71941653
Dapma7bEVm010714,336.4690754,405.8243252,526.7343707,487.9876254,352.5279121,485.6695445,415.4009663,417.6494263,286.8016555,266.0707823,552.9492484,543.7732581,1096.847989,1014.260184,596.7608344,1066.466904
Dapma7bEVm010715,29.79531769,31.05252092,7.509451313,31.07666461,51.77753709,25.84296659,18.70288711,0,26.44270583,41.60777665,25.24333525,29.17002295,40.94568286,18.89392383,54.97796632,41.55065861
Dapma7bEVm010716,37.06246835,6.424659501,96.55008831,26.03720549,15.42309615,26.73410337,24.60906198,33.11757566,40.68108589,5.474707454,50.48667051,33.02266749,13.64856095,21.47036799,21.99118653,35.15824959
Dapma7bEVm010717,76.3050819,128.49319,60.0756105,93.22999384,50.67588736,63.2707113,62.99919868,91.99326571,82.04018987,26.27859578,34.85984392,62.19269045,40.94568286,40.36429181,63.97436081,11.71941653
Dapma7bEVm010718,340.1026507,335.1530706,413.0198222,275.4904322,262.1926346,279.8169486,502.0248645,575.8778434,353.9254472,410.603059,331.769549,395.7216321,637.7600299,283.4088574,420.8313422,434.6838132
Dapma7bEVm010719,76.3050819,21.41553167,30.03780525,63.83314893,35.25279121,46.3391125,51.18684893,58.87569006,35.2569411,45.98754261,25.24333525,36.32493424,43.42723939,79.01095419,49.97996938,26.63503757
Dapma7bEVm010720,244.1762621,279.4726883,156.6256988,257.8523253,243.4645893,280.7080853,226.4033703,353.2541403,341.7211214,292.349378,213.9673179,280.1422959,305.231454,225.8682712,261.8950396,147.0254074
Dapma7bEVm010721,79.93865723,49.25572284,66.51228306,77.2717066,98.04682555,54.35934351,60.04611124,75.43447789,66.44577361,88.69026075,48.08254334,72.0994907,38.46412632,44.65836541,73.97035469,72.44730219
Dapma7bEVm010723,34.88232315,18.20320192,16.09168138,43.67531243,24.23629396,36.53660793,4.921812397,40.47703691,25.76468773,96.35485119,48.08254334,21.46473387,4.963113073,22.32918271,20.99158714,22.37343156
Dapma7bEVm010724,167.1444651,140.2717324,184.5179465,139.4250358,135.5029162,160.4046202,120.0922225,222.623703,154.5881264,129.2030959,177.9054104,183.2758046,136.4856095,183.78635,166.9330977,220.5381111
Dapma7bEVm010725,75.57836683,47.11416968,77.24007065,83.15107558,44.06598901,89.11367789,54.13993637,241.0223562,54.24144785,60.22178199,82.94238726,20.36397829,27.2971219,94.46961914,82.96674917,124.6519758
Dapma7bEVm010726,21.07473691,0,10.72778759,32.75648432,16.52474588,62.37957452,0,69.91488194,27.12072392,51.46225007,0,0,269.2488842,36.07021822,21.99118653,191.7722705
Dapma7bEVm010727,16.71444651,12.849319,35.40169905,8.399098544,8.813197802,8.911367789,14.76543719,31.27771034,13.56036196,19.70894683,30.05158959,23.11586725,0,6.011703036,1.999198775,29.83124208
Dapma7bEVm010728,175.1383308,148.8379451,272.4858048,194.0191764,125.5880687,124.759149,134.8576597,195.0257233,97.63460613,189.4248779,129.822867,159.0591818,109.1884876,132.2574668,140.9435137,270.6119817
Dapma7bEVm010729,129.3552817,108.1484349,51.49338043,117.5873796,141.0111648,110.5009606,168.325984,44.15676754,178.3187598,177.3805215,84.14445084,134.2921811,156.3380618,187.2216088,191.9230824,160.8756269
Dapma7bEVm010730,26.88845743,27.84019117,9.655008831,20.99774636,14.32144643,10.69364135,11.81234975,0,11.52630767,26.27859578,16.82889017,22.56548945,7.44466961,6.870517755,12.99479204,13.85021954
Dapma7bEVm010732,0,22.48630825,0,4.199549272,44.06598901,17.82273558,1.968724959,0,6.102162883,0,0,0,18.61167403,10.30577663,10.99559326,24.50423457
Dapma7bEVm010733,43.60290394,54.60960576,84.74952196,57.1138701,36.35444093,35.64547116,19.68724959,66.23515131,17.62847055,59.1268405,7.212381501,52.2858902,42.18646112,32.63495934,36.98517734,40.48525711
Dapma7bEVm010734,54.50362993,33.19407409,121.2239998,50.39459126,40.76103983,75.7466262,26.57778694,58.87569006,52.20739355,35.0381277,73.32587859,40.17757879,67.00202649,14.59985023,41.98317428,50.07387063
Dapma7bEVm010735,252.8968429,412.2489847,303.5963888,298.1679983,501.250625,368.0394897,428.1976785,299.8980462,350.5353567,374.4699898,431.5408265,473.3249008,581.9250079,413.08988,425.8293391,419.7681921
Dapma7bEVm010737,795.0262819,965.8404784,1006.266476,866.7869697,906.6577239,941.9315753,1080.830002,857.3772365,1042.791835,816.8263521,1080.655162,942.797157,857.3777834,899.1790112,964.6134091,826.7515662
Dapma7bEVm010738,36.33575328,47.11416968,102.9867609,31.91657447,56.18413599,38.31888149,30.51523686,49.67636349,66.44577361,50.36730858,7.212381501,11.55793362,11.16700442,50.67006845,30.98758102,69.25109768
Dapma7bEVm010739,91.56609828,47.11416968,39.69281408,57.1138701,45.16763874,51.68593317,25.59342446,27.59797971,56.27550214,29.56342025,52.89079767,42.92946774,38.46412632,34.35258878,38.98437612,45.81226462
Dapma7bEVm010740,103.9202544,115.643871,136.2429024,182.2604384,102.4534244,164.8603041,123.0453099,163.748013,101.7027147,77.74084585,125.0146127,77.60326861,83.13214398,83.30502778,103.9583363,169.398839
Dapma7bEVm010741,215.8343745,233.4292952,195.2457341,231.8151198,197.1953008,160.4046202,218.5284704,229.9831643,239.3403886,143.4373353,286.0911329,232.8098058,188.5982968,218.1389387,222.9106634,137.4367939
Dapma7bEVm010742,221.648095,306.2421029,91.18619451,60.47350952,278.7173805,177.336219,233.2939076,60.71555537,258.3248954,167.5260481,75.73000576,134.2921811,222.09931,123.6693196,375.8493698,105.4747488
Dapma7bEVm010743,39.24261355,56.75115893,63.29394678,18.4780168,52.87918681,2.673410337,21.65597455,53.35609411,8.136217177,10.94941491,50.48667051,37.42568983,0,12.02340607,19.99198775,0
Dapma7bEVm010744,430.942034,425.0983037,351.8714329,489.6674451,319.4784203,461.6088515,445.9162032,445.2474061,392.5724788,432.5018889,438.753208,459.0150782,470.2549637,365.8550705,450.8193238,311.0972388
Dapma7bEVm010745,68.31121618,436.8768461,2278.582084,534.1826674,1638.153141,2215.366032,887.8949564,426.8487529,132.8915472,3300.153653,420.7222542,356.0944312,889.6380184,2426.151582,439.8237306,1821.83657
Dapma7bEVm010746,232.548821,395.1165593,126.5878936,203.2581848,235.7530412,170.2071248,161.4354466,434.2082142,304.430126,314.2482079,258.4436704,230.6082947,421.8646112,389.0430679,223.9102628,348.3862914
Dapma7bEVm010747,127.1751365,81.37902035,155.55292,109.1882811,62.79403434,62.37957452,95.4831605,93.83313103,75.93802699,106.2093246,85.34651443,86.40931328,81.89136571,90.17554554,70.97155652,49.00846913
Dapma7bEVm010748,3.633575328,0,5.363893795,3.359639418,18.72804533,5.346820673,9.843624794,0,39.32504969,35.0381277,12.02063583,18.16246712,0,4.294073597,6.997195713,10.65401503
Dapma7bEVm010750,3.633575328,0,28.96502649,24.35738578,6.609898352,21.38728269,15.74979967,0,0,40.51283516,31.25365317,7.705289082,1.240778268,13.74103551,11.99519265,14.91562104
Dapma7bEVm010751,68.31121618,76.02513743,142.6795749,84.83089529,60.59073489,75.7466262,78.74899835,34.95744097,106.4488414,66.79143094,56.49698842,81.45591315,47.1495742,70.42280699,68.97235775,140.6329984
Dapma7bEVm010752,25.4350273,16.06164875,10.72778759,12.59864782,6.609898352,0.891136779,13.78107471,36.79730629,12.20432577,10.94941491,15.62682659,16.51133375,7.44466961,0,17.99278898,15.98102254
Dapma7bEVm010753,275.4250099,316.9498687,285.3591499,259.532145,247.8711882,256.6473923,317.9490808,356.933871,298.3279632,258.4061918,246.4230346,211.8954498,209.6915274,230.1623448,252.8986451,280.2005952
Dapma7bEVm010754,57.41049019,41.76028676,76.16729189,73.07215733,39.65939011,70.39980553,61.03047372,0,33.9009049,52.55719156,9.616508668,36.32493424,45.90879593,17.17629439,49.97996938,49.00846913
Dapma7bEVm010755,131.5354269,66.38814818,157.6984776,131.0259373,128.8930179,116.738918,163.4041716,121.4311107,85.43028036,84.31049479,170.6930289,159.6095596,121.5962703,85.88147194,153.9383057,115.0633623
Dapma7bEVm010757,51.59676966,25.698638,86.89507948,101.6290924,50.67588736,104.2630031,0,69.91488194,3.39009049,37.22801069,8.414445084,21.46473387,21.09323056,5.152888317,56.9771651,15.98102254
Dapma7bEVm010758,59.59063539,112.4315413,35.40169905,104.9887318,84.82702884,78.42003654,82.68644827,91.99326571,67.12379171,105.1143831,46.88047976,79.25440199,35.98256978,75.57569531,86.96514672,111.8671578
Dapma7bEVm010759,72.67150657,41.76028676,33.25614153,80.63134602,77.11548077,74.85548943,50.20248645,77.2743432,88.82037085,87.59531926,18.03095375,26.418134,60.79813515,63.55228924,46.98117122,63.92409017
Dapma7bEVm010760,119.1812708,76.02513743,156.6256988,150.3438639,175.1623063,125.6502858,136.8263846,112.2317842,169.5045245,150.0069842,91.35683235,88.61082444,85.61370052,90.17554554,128.948321,102.2785443
Dapma7bEVm010761,203.4802184,179.890466,154.4801413,234.3348494,250.0744876,213.8728269,248.0593448,97.51286166,219.6778638,129.2030959,219.9776358,218.4999833,153.8565053,174.339388,197.9206788,151.2870134
Dapma7bEVm010762,7.993865723,22.48630825,6.436672554,10.07891825,0,1.782273558,0.984362479,0,8.136217177,26.27859578,0,0,12.40778268,13.74103551,1.999198775,0
Dapma7bEVm010763,547.2164445,547.1668342,620.0661227,571.138701,457.184636,510.6213743,504.9779519,428.6886182,488.8510487,533.236506,457.9862253,483.231701,622.8706907,492.959649,549.7796632,643.5025077
Dapma7bEVm010765,34.88232315,28.91096776,25.74669022,24.35738578,52.87918681,47.23024928,34.45268678,16.55878783,8.136217177,10.94941491,8.414445084,18.16246712,23.5747871,6.011703036,44.98197244,19.17722705
Dapma7bEVm010766,11.62744105,27.84019117,18.2372389,19.31792665,24.23629396,19.60500914,19.68724959,0,2.712072392,20.80388832,25.24333525,20.36397829,21.09323056,21.47036799,16.99318959,35.15824959
Dapma7bEVm010767,102.4668243,109.2192115,146.97069,92.39008398,100.250125,135.4527904,118.1234975,25.7581144,89.49838895,119.3486225,56.49698842,99.06800248,59.55735688,115.0811724,126.9491222,89.49372624
Dapma7bEVm010768,646.7764085,629.6166311,649.0311492,520.7441097,502.3522747,483.8872709,495.1343271,520.6818839,553.9407861,451.1158942,573.3843293,581.1989479,632.7969169,571.1117884,592.7624369,728.7346279
Dapma7bEVm010769,27.6151725,0,33.25614153,18.4780168,13.2197967,14.25818846,7.874899835,25.7581144,12.88234386,4.379765963,6.010317917,7.154911291,1.240778268,0.858814719,11.99519265,7.45781052
Dapma7bEVm010770,277.6051551,240.9247313,340.0708666,291.4487195,269.9041827,351.1078909,374.0577422,316.4568341,294.9378727,344.9065696,215.1693814,272.4370068,222.09931,308.3144843,391.84296,348.3862914
Dapma7bEVm010771,103.9202544,86.73290327,128.7334511,110.8681008,92.53857692,160.4046202,132.8889347,126.9507067,115.9410948,63.50660647,114.1960404,134.8425589,81.89136571,83.30502778,155.9375045,89.49372624
Dapma7bEVm010772,16.71444651,27.84019117,53.63893795,38.6358533,37.45609066,24.06069303,34.45268678,34.95744097,20.34054294,24.0887128,40.87016184,37.42568983,33.50101325,22.32918271,15.9935902,33.02744659
Dapma7bEVm010774,23.2548821,43.90183993,85.82230072,44.51522228,73.81053159,180.9007661,64.96792364,40.47703691,35.9349592,95.2599097,26.44539884,43.47984554,0,17.17629439,43.98237306,5.327007514
Dapma7bEVm010776,748.5165177,584.6440146,1565.184209,1271.62352,1057.583736,1473.049095,1028.658791,417.6494263,475.9687049,670.1041924,935.205468,830.5200875,1147.719898,956.7195974,998.5997883,861.9098158
Dapma7bEVm010777,138.8025775,99.58222227,144.8251325,148.6640442,144.316114,84.65799399,136.8263846,97.51286166,42.71514018,70.07625541,40.87016184,72.0994907,109.1884876,87.59910138,110.955532,72.44730219
Dapma7bEVm010778,3.633575328,40.68951017,53.63893795,22.67756607,13.2197967,19.60500914,30.51523686,0,6.102162883,14.23423938,7.212381501,19.8136005,26.05634364,20.61155327,23.9903853,12.78481803
Dapma7bEVm010779,4953.289888,4223.142845,5887.409829,5415.738741,5911.452426,5628.419895,6178.843283,5125.864766,4377.284841,4066.612697,4982.553554,5370.58649,4007.713807,4127.463542,5971.606742,4292.502655
Dapma7bEVm010780,287.052451,357.6393789,400.1464771,404.8365498,636.7535412,432.2013378,449.8536531,485.724443,277.9874202,327.3875057,411.1057456,439.7518555,358.5849196,413.08988,434.8257336,368.62892
Dapma7bEVm010781,371.3513986,394.0457827,421.6020523,504.7858225,532.0968173,552.5048029,628.0232619,489.4041736,559.3649309,447.8310697,544.5348033,593.8576371,630.3153603,538.4768291,641.7428069,372.890526
Dapma7bEVm010782,135.1690022,231.287742,226.3563181,189.8196271,175.1623063,202.2880488,200.8099458,172.9473395,160.0122712,176.28558,126.2166763,132.09067,126.5593834,102.1989516,218.9122659,104.4093473
Dapma7bEVm010783,98.10653387,96.36989252,99.76842458,84.83089529,69.40393269,147.0375685,62.99919868,198.7054539,73.90397269,64.60154796,149.0558844,113.3778251,99.26226147,91.89317498,94.96194183,92.68993075
Dapma7bEVm010784,70.49136137,4.283106334,1.072778759,15.11837738,3.304949176,59.70616418,0,0,0,4.379765963,0,20.36397829,0,0,46.98117122,9.588613525
Dapma7bEVm010786,824.0948845,903.7354365,1324.881767,946.5784059,850.4735879,742.3169368,800.2866957,708.348146,606.8261978,755.5096286,921.9827685,763.9243747,790.375757,673.31074,646.7408038,802.2473316
Dapma7bEVm010787,8.720580788,25.698638,18.2372389,22.67756607,12.11814698,32.08092404,18.70288711,0,35.2569411,0,0,8.255666874,0,8.588147194,9.995993876,17.04642405
Dapma7bEVm010788,141.7094378,110.2899881,137.3156811,174.7012497,88.13197802,249.5182981,223.4502828,33.11757566,193.9131761,135.7727449,133.4290578,211.345072,204.7284143,248.1974539,252.8986451,242.9115426
Dapma7bEVm010789,327.7484946,236.641625,326.1247427,273.8106125,405.4070989,225.4576051,317.9490808,136.1500333,227.814081,263.8808993,311.3344681,239.9647171,239.4702058,231.0211595,281.8870273,157.6794224
Dapma7bEVm010790,1560.257246,2149.048603,2469.536703,2238.359762,2424.731045,2075.457558,2296.517664,2513.256019,2038.122403,1618.323523,2418.55193,2138.768098,1823.944055,1982.144372,2323.068977,2502.62813
Dapma7bEVm010791,16.71444651,12.849319,4.291115036,8.399098544,12.11814698,13.36705168,14.76543719,0,12.20432577,1.094941491,19.23301734,14.86020037,24.81556537,16.31747967,13.99439143,33.02744659
Dapma7bEVm010792,2773.144691,2879.318233,4262.150009,3291.606719,4007.8017,3378.299529,4452.271494,3466.306252,2601.555442,2428.580227,2904.185618,3306.119394,3099.464114,2900.217308,3990.400755,2710.381423
Dapma7bEVm010793,50.14333953,61.03426526,37.54725656,63.83314893,47.37093819,97.1339089,49.21812397,27.59797971,52.20739355,42.70271814,50.48667051,74.85137966,80.65058744,90.17554554,70.97155652,52.20467364
Dapma7bEVm010794,28.34188756,31.05252092,7.509451313,17.63810694,22.03299451,24.95182981,19.68724959,23.91824909,20.34054294,35.0381277,1.202063583,23.11586725,6.203891342,36.07021822,17.99278898,51.13927214
Dapma7bEVm010795,2316.767629,2472.423131,3605.609409,3521.742019,3798.488253,3450.481608,3715.96836,3122.251438,1833.360937,2638.808993,2972.703242,3275.848616,2608.11592,2186.542276,3606.554591,2318.31367
Dapma7bEVm010796,506.5204008,637.1120672,336.8525303,338.4836713,228.0414931,372.4951736,344.5268678,559.3190555,391.8944607,693.0979637,336.5778034,367.101987,425.5869461,498.971352,279.8878285,596.6248416
Dapma7bEVm010797,146.7964433,155.2626046,128.7334511,123.4667486,39.65939011,110.5009606,65.95228612,91.99326571,166.114434,181.7602875,91.35683235,108.4244249,162.5419532,92.7519897,106.9571345,62.85868867
Dapma7bEVm010798,198.3932129,262.340263,129.8062298,143.6245851,81.52207967,108.718687,92.53007306,283.3392584,147.8079454,414.982825,66.11349709,79.25440199,194.8021881,238.750492,104.9579357,263.1541712
Dapma7bEVm010799,1118.414486,1390.938782,743.43568,682.0068018,819.6273956,661.2234899,778.6307212,1558.365921,1568.933879,1231.809177,1139.556277,947.2001793,1398.357108,1502.066944,711.714764,1152.764426
Dapma7bEVm010800,451.2900558,406.8951017,423.7476098,257.8523253,326.0883187,417.0520125,243.1375324,608.995419,408.8449132,654.7750115,385.8624103,339.0327196,385.8820415,506.7006845,331.8669967,560.4011905
Dapma7bEVm010801,94.47295854,216.2968699,82.60396444,101.6290924,63.89568406,81.98458366,131.9045722,390.0514466,164.0803797,151.1019257,305.3241502,181.0742934,167.5050662,200.1038296,79.96795101,256.7617622
Dapma7bEVm010802,135.1690022,194.8813382,153.4073625,141.1048555,100.250125,124.759149,68.90537356,62.55542069,221.7119181,154.3867502,229.5941444,184.926938,212.1730839,216.4213093,119.9519265,49.00846913
