,log2FoldChange,pvalue,padj
Dapma7bEVm004544,-0.092899995,0.853806383,0.995993586
Dapma7bEVm004545,-0.295739336,0.49991541,0.964158903
Dapma7bEVm004546,0.238592502,0.369547582,0.947850483
Dapma7bEVm004547,-0.103941203,0.469234515,0.959980398
Dapma7bEVm004549,-0.303109453,0.03591257,0.606659865
Dapma7bEVm004550,-0.24045763,0.641060851,0.984108345
Dapma7bEVm004551,-0.127519419,0.478908511,0.959980398
Dapma7bEVm004552,0.394179794,0.243146748,0.908193465
Dapma7bEVm004553,0.046770644,0.890161123,0.996018607
Dapma7bEVm004554,0.099556504,0.684694991,0.990313418
Dapma7bEVm004555,-0.347991952,0.251511211,0.909221754
Dapma7bEVm004556,0.173084375,0.405961099,0.952985701
Dapma7bEVm004557,0.496948525,0.236266182,0.907861485
Dapma7bEVm004558,0.334266416,0.551811544,0.971159653
Dapma7bEVm004559,-0.075176695,0.734832629,0.995280907
Dapma7bEVm004560,0.492227528,0.087421582,0.777265818
Dapma7bEVm004561,-0.322588941,0.484856464,0.960719372
Dapma7bEVm004562,0.08001077,0.848458616,0.995987636
Dapma7bEVm004563,-0.822726442,0.022455869,0.491655555
Dapma7bEVm004564,0.075756172,0.86438307,0.996018607
Dapma7bEVm004565,0.017476524,0.929771186,0.997211633
Dapma7bEVm004566,-0.042188431,0.846519755,0.995987636
Dapma7bEVm004567,-0.147541625,0.644095595,0.984108345
Dapma7bEVm004568,0.002630796,0.990325808,0.999771496
Dapma7bEVm004569,-0.161629651,0.425731348,0.953011705
Dapma7bEVm004570,-0.094661006,0.743015471,0.995280907
Dapma7bEVm004571,-0.237316198,0.389534893,0.952985701
Dapma7bEVm004572,0.212467624,0.3634722,0.947850483
Dapma7bEVm004573,0.389728052,0.066922797,0.731260511
Dapma7bEVm004574,-0.04334559,0.843626582,0.995987636
Dapma7bEVm004575,0.022055297,0.944993445,0.997211633
Dapma7bEVm004576,-0.087842634,0.791452836,0.995280907
Dapma7bEVm004577,-0.385179015,0.344548998,0.943571883
Dapma7bEVm004578,-0.245280065,0.423875266,0.952985701
Dapma7bEVm004579,0.572374711,0.203203762,0.883262301
Dapma7bEVm004580,0.599185859,0.021467018,0.484275638
Dapma7bEVm004581,0.215270647,0.581738246,0.97306878
Dapma7bEVm004582,0.719812729,0.000498646,0.063213298
Dapma7bEVm004583,-0.351679242,0.559550398,0.971159653
Dapma7bEVm004584,0.35860499,0.291719893,0.929842009
Dapma7bEVm004585,-1.354488031,0.191251003,0.877495148
Dapma7bEVm004586,-0.588914268,0.135602053,0.831977978
Dapma7bEVm004587,0.679674155,0.134336034,0.831909087
Dapma7bEVm004589,0.018481012,0.959366122,0.998693083
Dapma7bEVm004590,-0.994832675,0.188788078,0.877495148
Dapma7bEVm004591,0.088272372,0.503392255,0.964817934
Dapma7bEVm004592,0.083958328,0.531621976,0.969618438
Dapma7bEVm004593,0.776092572,0.110006659,0.80385082
Dapma7bEVm004594,-0.248245368,0.177509696,0.868251424
Dapma7bEVm004595,0.008694965,0.975001834,0.999117826
Dapma7bEVm004596,0.205578189,0.455778741,0.95840766
Dapma7bEVm004597,-0.951942001,0.046089228,0.65940677
Dapma7bEVm004598,-1.422712567,0.001036347,0.099635354
Dapma7bEVm004599,-0.238404216,0.186947284,0.877495148
Dapma7bEVm004600,-0.360672246,0.44153036,0.954878077
Dapma7bEVm004601,-0.441296746,0.526318343,0.969462551
Dapma7bEVm004602,0.769014896,0.003438826,0.205649219
Dapma7bEVm004603,-0.14937005,0.658006456,0.984108345
Dapma7bEVm004604,-0.30948039,0.308244486,0.93895248
Dapma7bEVm004605,-0.005961196,0.979817415,0.999279828
Dapma7bEVm004606,-0.320008602,0.123656208,0.824278816
Dapma7bEVm004607,0.340367423,0.041428771,0.632488474
Dapma7bEVm004608,0.904057321,0.256764636,0.914963534
Dapma7bEVm004609,-0.051416545,0.879480584,0.996018607
Dapma7bEVm004610,-0.05358594,0.948931848,0.997211633
Dapma7bEVm004611,0.812799196,0.014901698,0.4106809
Dapma7bEVm004612,0.139954645,0.527247806,0.969618438
Dapma7bEVm004613,-0.053099383,0.822776519,0.995280907
Dapma7bEVm004614,0.304453563,0.418691692,0.952985701
Dapma7bEVm004615,0.280563417,0.690374363,0.990313418
Dapma7bEVm004616,-0.972125391,0.176567068,0.867593008
Dapma7bEVm004617,0.762430864,0.364517959,0.947850483
Dapma7bEVm004618,0.074866512,0.730110649,0.994284703
Dapma7bEVm004619,-0.07080927,0.766251772,0.995280907
Dapma7bEVm004620,-0.686588907,0.105458987,0.800388183
Dapma7bEVm004621,0.118632876,0.715508975,0.994207572
Dapma7bEVm004622,-0.316562435,0.622570269,0.981221157
Dapma7bEVm004623,-0.940187692,0.447987828,0.957609563
Dapma7bEVm004624,-0.713102631,0.104411051,0.799833319
Dapma7bEVm004625,0.20452815,0.653116635,0.984108345
Dapma7bEVm004626,0.119761673,0.705505866,0.992113972
Dapma7bEVm004627,-0.404745747,0.546449173,0.971159653
Dapma7bEVm004628,-1.410061672,0.161745471,0.855694214
Dapma7bEVm004629,0.210517562,0.33841988,0.943571883
Dapma7bEVm004630,-0.009256569,0.980728043,0.99935476
Dapma7bEVm004631,0.328875875,0.635690834,0.984106412
Dapma7bEVm004632,0.095017496,0.854108073,0.996018607
Dapma7bEVm004633,0.021788313,0.978675073,0.99927922
Dapma7bEVm004634,-0.592319772,0.2045459,0.884141008
Dapma7bEVm004635,0.0983658,0.762569375,0.995280907
Dapma7bEVm004636,-0.789821067,0.223549622,0.900143254
Dapma7bEVm004637,0.052266628,0.823944352,0.995280907
Dapma7bEVm004639,0.089878465,0.680918181,0.988812741
Dapma7bEVm004640,-0.073692526,0.89658433,0.996018607
Dapma7bEVm004641,0.178732431,0.599999107,0.978145926
Dapma7bEVm004642,-0.670918116,0.234453251,0.906707031
Dapma7bEVm004643,-0.046019008,0.880453996,0.996018607
Dapma7bEVm004644,-0.104265611,0.69037204,0.990313418
Dapma7bEVm004645,-0.408486196,0.275938681,0.921222436
Dapma7bEVm004646,-0.520292455,0.52454445,0.969243458
Dapma7bEVm004647,0.210410684,0.37557072,0.949182873
Dapma7bEVm004648,-0.694250754,0.297794102,0.933826739
Dapma7bEVm004649,-0.253150065,0.641098661,0.984108345
Dapma7bEVm004650,0.409904895,0.087352756,0.777265818
Dapma7bEVm004651,-0.556237453,0.141188842,0.839745761
Dapma7bEVm004652,0.272973342,0.137203349,0.834460514
Dapma7bEVm004653,0.43565384,0.264503066,0.921003021
Dapma7bEVm004654,0.194380714,0.744252814,0.995280907
Dapma7bEVm004655,0.358517846,0.158486468,0.85321381
Dapma7bEVm004656,-0.060969082,0.874169082,0.996018607
Dapma7bEVm004657,-0.281553144,0.359151634,0.947009914
Dapma7bEVm004658,0.341784879,0.389673583,0.952985701
Dapma7bEVm004659,0.498898724,0.004285479,0.224049227
Dapma7bEVm004660,-0.136741173,0.635356164,0.984106412
Dapma7bEVm004661,0.03364321,0.924246187,0.996523043
Dapma7bEVm004662,-0.405896247,0.241292509,0.908193465
Dapma7bEVm004663,0.029934729,0.825118493,0.995280907
Dapma7bEVm004664,0.706800662,0.014652427,0.408945316
Dapma7bEVm004665,0.806327416,0.52078582,0.967706658
Dapma7bEVm004666,0.255780631,0.181525214,0.872958719
Dapma7bEVm004667,0.316009855,0.415619303,0.952985701
Dapma7bEVm004668,0.049328673,0.899062626,0.996018607
Dapma7bEVm004669,-0.180547688,0.461489004,0.959980398
Dapma7bEVm004670,-0.462103395,0.140815752,0.839745761
Dapma7bEVm004671,0.94472896,0.091044302,0.786032462
Dapma7bEVm004672,-1.060309897,0.310811237,0.939346744
Dapma7bEVm004673,-2.019375306,0.048553252,0.668774361
Dapma7bEVm004674,0.294024308,0.395656385,0.952985701
Dapma7bEVm004675,-0.658565107,0.352890622,0.946304411
Dapma7bEVm004676,-0.283959297,0.193249251,0.877495148
Dapma7bEVm004677,-0.284347576,0.415992684,0.952985701
Dapma7bEVm004678,0.134011609,0.569072926,0.971159653
Dapma7bEVm004679,0.415957131,0.152368571,0.849580955
Dapma7bEVm004680,0.127099528,0.848150837,0.995987636
Dapma7bEVm004681,-0.603768726,0.477167684,0.959980398
Dapma7bEVm004682,2.960656424,2.28E-32,1.09E-28
Dapma7bEVm004683,0.379389905,0.39344658,0.952985701
Dapma7bEVm004684,0.308538423,0.752207313,0.995280907
Dapma7bEVm004685,-0.096751619,0.784972421,0.995280907
Dapma7bEVm004686,-0.71884013,0.244108642,0.908193465
Dapma7bEVm004687,-0.55362754,0.644753361,0.984108345
Dapma7bEVm004688,0.059668799,0.872183231,0.996018607
Dapma7bEVm004689,0.13647069,0.705685854,0.992113972
Dapma7bEVm004690,-0.330208312,0.640585328,0.984108345
Dapma7bEVm004691,-0.538993331,0.415578021,0.952985701
Dapma7bEVm004692,1.004672276,0.232822187,0.905806038
Dapma7bEVm004693,-0.522987662,0.089978226,0.784980565
Dapma7bEVm004694,0.154513087,0.571159321,0.971159653
Dapma7bEVm004695,0.668189699,0.037159704,0.611853742
Dapma7bEVm004696,0.006344741,0.973355292,0.999117826
Dapma7bEVm004697,-0.509220242,0.537673358,0.97102507
Dapma7bEVm004698,-0.007430329,0.96898645,0.999117826
Dapma7bEVm004699,-0.23471516,0.858807957,0.996018607
Dapma7bEVm004700,1.436684285,0.22603933,0.903927488
Dapma7bEVm004701,-0.292420595,0.323885616,0.941696037
Dapma7bEVm004702,-1.168635661,0.473272778,0.959980398
Dapma7bEVm004703,-0.334182308,0.105508741,0.800388183
Dapma7bEVm004704,0.180112824,0.825499992,0.995280907
Dapma7bEVm004705,0.147283508,0.540431061,0.971159653
Dapma7bEVm004706,0.075728088,0.898327496,0.996018607
Dapma7bEVm004707,0.250985996,0.583557957,0.97306878
Dapma7bEVm004708,-1.532661826,0.012149394,0.37188049
Dapma7bEVm004709,0.636453424,0.343143885,0.943571883
Dapma7bEVm004710,0.152490216,0.728720576,0.994284703
Dapma7bEVm004711,-0.799829762,0.055298915,0.699167656
Dapma7bEVm004712,0.185918543,0.927699198,0.997105207
Dapma7bEVm004713,-0.769171486,0.324230595,0.941696037
Dapma7bEVm004714,-0.004694596,0.986999265,0.999771496
Dapma7bEVm004715,-0.749381077,0.01194458,0.371768136
Dapma7bEVm004716,0.267856534,0.663988411,0.984108345
Dapma7bEVm004717,-1.578033161,0.137241813,0.834460514
Dapma7bEVm004718,-0.71972769,0.542586604,0.971159653
Dapma7bEVm004719,0.114437305,0.656034455,0.984108345
Dapma7bEVm004720,0.142930529,0.629046841,0.983257116
Dapma7bEVm004721,-0.313825833,0.194745623,0.879168473
Dapma7bEVm004724,-0.293237799,0.547811084,0.971159653
Dapma7bEVm004725,0.485237051,0.21516878,0.894635901
Dapma7bEVm004726,-1.188456623,0.186644855,0.877495148
Dapma7bEVm004727,-0.181641813,0.807561902,0.995280907
Dapma7bEVm004728,-0.247937189,0.596637137,0.977416671
Dapma7bEVm004729,0.063579178,0.941407143,0.997211633
Dapma7bEVm004730,0.608057256,0.455947928,0.95840766
Dapma7bEVm004731,0.048502567,0.838559124,0.995987636
Dapma7bEVm004732,-0.384107516,0.533014249,0.969618438
Dapma7bEVm004733,0.127381403,0.546252531,0.971159653
Dapma7bEVm004734,-0.461668357,0.505360525,0.965367318
Dapma7bEVm004735,0.710961138,0.211603368,0.889441974
Dapma7bEVm004736,-0.282115823,0.637528083,0.984108345
Dapma7bEVm004737,-0.127997802,0.741884599,0.995280907
Dapma7bEVm004738,-0.14238658,0.607631852,0.979671428
Dapma7bEVm004739,0.024626955,0.81868447,0.995280907
Dapma7bEVm004740,-0.984651989,0.248538023,0.908193465
Dapma7bEVm004741,0.668243825,0.016784648,0.434049284
Dapma7bEVm004742,-0.137577045,0.648064464,0.984108345
Dapma7bEVm004743,-0.180206546,0.670261768,0.985173387
Dapma7bEVm004744,0.890167809,0.097462698,0.793921054
Dapma7bEVm004745,0.514127773,0.276607747,0.921776513
Dapma7bEVm004746,-0.372482619,0.268834491,0.921222436
Dapma7bEVm004747,0.189048494,0.331930248,0.941696037
Dapma7bEVm004748,-0.324872114,0.247484859,0.908193465
Dapma7bEVm004750,-0.2600897,0.130443442,0.830789187
Dapma7bEVm004751,-0.18310201,0.306153301,0.937304132
Dapma7bEVm004752,-0.310652061,0.577993513,0.97228775
Dapma7bEVm004753,-0.423147603,0.15035407,0.847886003
Dapma7bEVm004754,-0.114745275,0.85357702,0.995993586
Dapma7bEVm004755,0.331474716,0.430569352,0.953108977
Dapma7bEVm004756,0.035969945,0.800557191,0.995280907
Dapma7bEVm004757,-0.163458149,0.510622773,0.967309832
Dapma7bEVm004758,-0.227653321,0.35844965,0.947009914
Dapma7bEVm004759,0.223071769,0.380372793,0.951762491
Dapma7bEVm004760,0.218057529,0.496201755,0.964158903
Dapma7bEVm004761,0.562327979,0.211442744,0.88902768
Dapma7bEVm004762,0.055491055,0.861220566,0.996018607
Dapma7bEVm004763,-4.320717481,0.062248484,0.720307171
Dapma7bEVm004764,0.046007388,0.90586316,0.996018607
Dapma7bEVm004765,0.610206621,0.1345389,0.831977978
Dapma7bEVm004766,-0.158843004,0.757884299,0.995280907
Dapma7bEVm004767,-0.085665511,0.616403363,0.980781759
Dapma7bEVm004768,-1.116270822,0.001187553,0.10766897
Dapma7bEVm004769,0.28478249,0.258746229,0.917811413
Dapma7bEVm004770,-0.155252646,0.339071162,0.943571883
Dapma7bEVm004771,0.171249883,0.428751966,0.953108977
Dapma7bEVm004772,-0.08395345,0.775767207,0.995280907
Dapma7bEVm004773,0.331678382,0.609462895,0.979705803
Dapma7bEVm004774,0.361868115,0.056807657,0.706494372
Dapma7bEVm004775,0.095984375,0.926927034,0.997105207
Dapma7bEVm004776,-0.051878324,0.918947817,0.996018607
Dapma7bEVm004777,-0.4033895,0.47637694,0.959980398
Dapma7bEVm004778,-0.138608019,0.696613597,0.991796615
Dapma7bEVm004779,-0.182885703,0.672322208,0.985640496
Dapma7bEVm004780,-0.243210783,0.454627807,0.95840766
Dapma7bEVm004781,-0.262992916,0.673945855,0.986337798
Dapma7bEVm004782,-0.328749246,0.249655108,0.908193465
Dapma7bEVm004784,-0.078729609,0.718430993,0.994207572
Dapma7bEVm004785,0.52984352,0.202483315,0.883183547
Dapma7bEVm004786,-0.040260518,0.87767329,0.996018607
Dapma7bEVm004787,0.076827858,0.63854052,0.984108345
Dapma7bEVm004788,0.318217468,0.297247732,0.933826739
Dapma7bEVm004789,-0.155952986,0.461235119,0.959980398
Dapma7bEVm004790,3.425796068,0.109955406,0.80385082
Dapma7bEVm004791,-0.42907585,0.35706363,0.947009914
Dapma7bEVm004792,0.21240008,0.661545875,0.984108345
Dapma7bEVm004793,0.283110503,0.174050598,0.86392059
Dapma7bEVm004794,-0.534727959,0.03180438,0.574972789
Dapma7bEVm004795,0.5389435,0.105905597,0.800823135
Dapma7bEVm004797,0.223590822,0.414265976,0.952985701
Dapma7bEVm004798,-0.381615637,0.605602627,0.97945564
Dapma7bEVm004799,0.083867381,0.770414745,0.995280907
Dapma7bEVm004800,-0.0019833,0.995074802,0.999771496
Dapma7bEVm004801,-0.576144274,0.030775407,0.568822237
Dapma7bEVm004802,0.281229154,0.712905602,0.994207572
Dapma7bEVm004803,0.204167425,0.386681853,0.952985701
Dapma7bEVm004804,0.052040732,0.84159317,0.995987636
Dapma7bEVm004805,0.07946428,0.849541328,0.995987636
Dapma7bEVm004806,0.677889023,0.291133335,0.928872871
Dapma7bEVm004807,-0.146888566,0.367995932,0.947850483
Dapma7bEVm004808,0.107611632,0.76561335,0.995280907
Dapma7bEVm004809,-0.211646927,0.775283306,0.995280907
Dapma7bEVm004810,0.879121458,0.502229265,0.964817934
Dapma7bEVm004811,-0.117069728,0.709157998,0.992156297
Dapma7bEVm004812,-0.399870892,0.130882934,0.830789187
Dapma7bEVm004814,0.177782177,0.820664289,0.995280907
Dapma7bEVm004815,-0.106508662,0.458101346,0.959260602
Dapma7bEVm004816,1.508117724,0.419588781,0.952985701
Dapma7bEVm004818,1.936278006,0.369288871,0.947850483
Dapma7bEVm004819,2.245336436,0.196153362,0.879981581
Dapma7bEVm004820,0.295905923,0.870046456,0.996018607
Dapma7bEVm004821,-0.732076982,0.235870022,0.907498614
Dapma7bEVm004822,-0.265576908,0.633999683,0.984106412
Dapma7bEVm004823,-0.291230244,0.533094098,0.969618438
Dapma7bEVm004824,-0.180383862,0.16259055,0.85603472
Dapma7bEVm004825,-0.001140844,0.994076783,0.999771496
Dapma7bEVm004826,-0.126604031,0.813467393,0.995280907
Dapma7bEVm004827,0.254641877,0.504797954,0.965356289
Dapma7bEVm004828,0.020675708,0.959544111,0.998693083
Dapma7bEVm004829,-0.008211108,0.992897635,0.999771496
Dapma7bEVm004830,-0.53754897,0.412770565,0.952985701
Dapma7bEVm004831,-0.093024176,0.730390939,0.994284703
Dapma7bEVm004832,-0.486931637,0.054837747,0.697461093
Dapma7bEVm004833,-0.065897281,0.862720612,0.996018607
Dapma7bEVm004834,0.045291964,0.837298882,0.995987636
Dapma7bEVm004835,0.260644229,0.545783878,0.971159653
Dapma7bEVm004836,0.837665118,0.241914921,0.908193465
Dapma7bEVm004837,0.172382305,0.435426609,0.95418176
Dapma7bEVm004838,-0.112795992,0.67644585,0.987448425
Dapma7bEVm004839,0.159807509,0.728617035,0.994284703
Dapma7bEVm004840,0.445317845,0.064682099,0.725477425
Dapma7bEVm004841,-0.449786798,0.220062751,0.898431975
Dapma7bEVm004842,-0.417587887,0.081062359,0.767493915
Dapma7bEVm004843,-0.08015327,0.620767487,0.980944104
Dapma7bEVm004844,-1.170115601,0.062635617,0.720307171
Dapma7bEVm004845,0.234000945,0.521599848,0.967966497
Dapma7bEVm004846,0.019334329,0.968563145,0.999117826
Dapma7bEVm004847,-0.994706348,0.550576263,0.971159653
Dapma7bEVm004848,0.157161098,0.562146343,0.971159653
Dapma7bEVm004849,-0.617465993,0.036982521,0.610339417
Dapma7bEVm004850,-0.098038766,0.833629918,0.995987636
Dapma7bEVm004851,-0.409287813,0.450982252,0.957609563
Dapma7bEVm004852,-0.660865602,0.024348386,0.508695631
Dapma7bEVm004853,-0.125238535,0.724584369,0.994207572
Dapma7bEVm004854,0.092658245,0.682522055,0.989387617
Dapma7bEVm004855,0.06996957,0.81892157,0.995280907
Dapma7bEVm004856,-0.328569244,0.378261173,0.951280591
Dapma7bEVm004857,-0.00703673,0.98701399,0.999771496
Dapma7bEVm004858,0.232274546,0.736452772,0.995280907
Dapma7bEVm004859,-0.629785445,0.034729901,0.597290936
Dapma7bEVm004860,-0.00274249,0.992485261,0.999771496
Dapma7bEVm004861,0.070141495,0.870705269,0.996018607
Dapma7bEVm004862,-0.430421931,0.221794153,0.898529765
Dapma7bEVm004863,-0.032031549,0.948253509,0.997211633
Dapma7bEVm004864,-0.144462374,0.717251567,0.994207572
Dapma7bEVm004865,0.117528004,0.72075948,0.994207572
Dapma7bEVm004866,-0.044702615,0.890152414,0.996018607
Dapma7bEVm004868,-0.029776709,0.846478797,0.995987636
Dapma7bEVm004869,-0.19581722,0.262231121,0.919349195
Dapma7bEVm004870,0.147385206,0.393749893,0.952985701
Dapma7bEVm004872,0.185440801,0.324746403,0.941696037
Dapma7bEVm004873,-0.706584789,0.101178013,0.796886402
Dapma7bEVm004874,-0.571547424,0.220070083,0.898431975
Dapma7bEVm004875,-0.453396224,0.198358262,0.882036162
Dapma7bEVm004876,-0.171917257,0.802290665,0.995280907
Dapma7bEVm004877,0.221374218,0.674135548,0.986474141
Dapma7bEVm004878,0.025118402,0.946815684,0.997211633
Dapma7bEVm004879,0.315826501,0.372238939,0.947850483
Dapma7bEVm004880,0.880052102,0.356670553,0.947009914
Dapma7bEVm004881,0.081536173,0.718136829,0.994207572
Dapma7bEVm004882,0.528996247,0.388842254,0.952985701
Dapma7bEVm004883,0.662331441,0.272244671,0.921222436
Dapma7bEVm004884,0.079065583,0.913018506,0.996018607
Dapma7bEVm004885,-0.222440044,0.618998946,0.980944104
Dapma7bEVm004887,0.341199803,0.266023529,0.921222436
Dapma7bEVm004888,0.160812467,0.765486915,0.995280907
Dapma7bEVm004889,-0.025268489,0.944920275,0.997211633
Dapma7bEVm004890,-0.35832169,0.251761758,0.909351283
Dapma7bEVm004891,-0.263225115,0.245940992,0.908193465
Dapma7bEVm004892,-0.205637201,0.762214049,0.995280907
Dapma7bEVm004893,-0.206100232,0.393885957,0.952985701
Dapma7bEVm004894,-0.06324922,0.94817888,0.997211633
Dapma7bEVm004895,0.440718982,0.177141958,0.868119872
Dapma7bEVm004896,-0.249162469,0.177968406,0.868728585
Dapma7bEVm004897,-0.351163963,0.502611745,0.964817934
Dapma7bEVm004898,-0.732556693,0.372589265,0.947850483
Dapma7bEVm004899,0.112281441,0.85839788,0.996018607
Dapma7bEVm004900,-0.287096662,0.70580287,0.992113972
Dapma7bEVm004901,1.347992061,0.014001972,0.400355783
Dapma7bEVm004902,-0.064361289,0.95110698,0.997211633
Dapma7bEVm004903,-0.020391513,0.933328061,0.997211633
Dapma7bEVm004905,-0.363950096,0.489746791,0.963491875
Dapma7bEVm004906,0.361671149,0.571072534,0.971159653
Dapma7bEVm004907,-0.529987204,0.532498574,0.969618438
Dapma7bEVm004908,-0.0707342,0.89388826,0.996018607
Dapma7bEVm004909,0.885077535,2.66E-08,2.72E-05
Dapma7bEVm004910,-0.534780617,0.600545504,0.978236066
Dapma7bEVm004911,0.619742214,0.258494914,0.917811413
Dapma7bEVm004912,-0.082158613,0.841294729,0.995987636
Dapma7bEVm004913,0.049809516,0.803777252,0.995280907
Dapma7bEVm004914,1.914644131,0.291088437,0.928872871
Dapma7bEVm004915,0.038115176,0.868772797,0.996018607
Dapma7bEVm004916,-0.543714876,0.078854555,0.764594816
Dapma7bEVm004917,0.179439061,0.676425966,0.987448425
Dapma7bEVm004918,-0.202449144,0.426921451,0.953108977
Dapma7bEVm004920,-1.535908777,0.151700731,0.848540795
Dapma7bEVm004921,-0.222171959,0.397455114,0.952985701
Dapma7bEVm004922,-2.345291322,0.225925834,0.903927488
Dapma7bEVm004923,-1.878667107,0.151175399,0.848252092
Dapma7bEVm004924,-0.618850416,0.229507512,0.903927488
Dapma7bEVm004925,-0.109480012,0.611791502,0.980613245
Dapma7bEVm004926,1.592568799,0.10411542,0.798850238
Dapma7bEVm004927,0.17671459,0.809098162,0.995280907
Dapma7bEVm004928,0.293693662,0.779036771,0.995280907
Dapma7bEVm004929,-0.379707266,0.363212597,0.947850483
Dapma7bEVm004931,0.337435246,0.799748928,0.995280907
Dapma7bEVm004932,0.252743512,0.493759276,0.964158903
Dapma7bEVm004933,0.64366856,0.496315449,0.964158903
Dapma7bEVm004934,-1.065221434,0.037952181,0.612245181
Dapma7bEVm004935,-1.126207415,0.325591078,0.941696037
Dapma7bEVm004936,-0.157772342,0.618450545,0.980944104
Dapma7bEVm004937,0.566545055,0.678100309,0.987675335
Dapma7bEVm004940,0.417831798,0.785186135,0.995280907
Dapma7bEVm004941,-0.253252563,0.404457538,0.952985701
Dapma7bEVm004942,-0.165048264,0.250708903,0.908193465
Dapma7bEVm004943,-0.251794457,0.495713206,0.964158903
Dapma7bEVm004944,0.022296003,0.911468223,0.996018607
Dapma7bEVm004945,-0.189192457,0.558589882,0.971159653
Dapma7bEVm004946,-0.143534685,0.864463027,0.996018607
Dapma7bEVm004947,0.241569589,0.205342466,0.884141008
Dapma7bEVm004948,-0.314715343,0.466379285,0.959980398
Dapma7bEVm004949,-0.351587884,0.456615436,0.95840766
Dapma7bEVm004950,0.009523948,0.962704828,0.999117826
